,fold-change Series1,fold-change Series2,fold-change Series5,fold-change Series6,fold-change Series7,fold-change Series9 NHBE_IFNB_4h,fold-change Series9 NHBE_IFNB_6h,fold-change Series9 NHBE_IFNB_12h,fold-change Series15,fold-change Series16 A549-ACE2_SARS-CoV-2,fold-change Series16 A549-ACE2_SARS-CoV-2_Rux
TLR1,0.44827934845139444,0.322181360320004,0.4836477989576904,-0.16775614161109992,2.180989895539691,-0.6117687067485734,0.4311781200905084,-0.14649297252754478,3.5938373500463463,0.5640599326632345,1.3451696570907106
TLR10,inf,0.9014547956710391,0.5043986797451183,-1.6603248590241393,3.1422522966340742,inf,inf,inf,inf,3.7526094726861237,4.365105246179502
TLR2,1.0051547605742215,0.6437935031382739,2.416486663488044,3.441780034563397,1.3831682708465562,2.0098981542357937,2.313901837045887,2.4415668366024788,2.7450186739512414,3.098911801714,2.8787067126852888
TLR3,-0.4421781399715421,0.16681584617622816,0.782764014073813,0.6017591279969271,2.966133196587099,2.0927639182732123,2.6897983316725202,3.546114429387599,inf,2.8736748484255354,-0.1051209575573505
TLR4,0.08637920189350444,1.4421047164788194,1.0908152128474446,inf,1.7557903827349877,0.5131218726574187,1.4173409972717712,1.5099668283425753,2.0401247620369296,-0.22717728454446567,-0.8039052948055527
TLR5,-0.36764319843161164,0.290249780544677,0.8270972766606193,3.5614313190410747,1.0822281821649216,-0.354097629037967,-0.7748425990429825,-1.6480992277649278,inf,2.2123581773561445,1.4401117957639618
TLR6,-0.10329865928597658,-0.025494732927837972,0.801000765503036,0.2397295959985374,3.342524138841518,-0.4116329175186898,-0.34755914583286923,-0.28876651367029754,1.0210791365531988,0.6934530369178891,1.2758860650366806
TLR7,0,0,inf,0,inf,0,0,0,4.110962680247473,inf,inf
TLR8,0,0,0,0,0,0,0,0,2.055515336394277,1.2648159361864462,1.9745439979717712
TLR8-AS1,0,0,0,0,-1.0743700138204757,0,0,0,inf,0,0
TLR9,2.379069827142805,-0.1264656664568227,1.4558572950505415,-0.21918560078942567,3.5867521178606783,0.04936183474480206,0.6341547626639096,1.1104202069036098,inf,1.3198822567843893,2.1322259382085655
TMPRSS2,-0.38469447004849416,0,2.2077715544351992,0,1.579761357922748,-0.004768777716177586,0.24889536344006913,-0.37754920980804935,-5.117217755490299,0,inf
TMPRSS7,0.7455136597507854,0.17506717708351563,2.658516845949442,0.405868780132573,1.5493051990084243,1.290352057404547,2.0325659757667163,-1.427921299143431,inf,2.5917579676111138,0.22817714458311644
MAPK1,-0.1188847889989946,0.11805075397953745,0.4749377447063497,-0.10263519315858147,0.17124055776629052,0.3719920314370447,0.6729658930737387,0.31157266448610266,-1.5315218390601621,0.6595444303503543,0.892932184938722
S100A6,0.13967831195543745,0.011126612611220285,0.18560039897026306,-0.4317955656560432,-0.14264412979056393,-0.15962859469193535,0.14074742583422334,0.2911563692519449,0.7347383865884829,0.4787048728797965,0.4972073774709084
APP,0.025502599443695845,0.10984457131812077,0.8802728619696142,-0.3559881973983087,0.5390795625036575,0.3528835299149907,0.5643180473346207,0.37335859415048545,-0.8532425224895107,0.06692476003449735,0.04123405766078583
JAK1,0.08504156018654375,0.1445347607440702,0.8716218725414759,-0.3719991164255833,1.0625095102333866,0.5002855923602529,0.9220726470110892,0.6203233938743627,0.654278110287464,1.2460446163968266,1.4175241285761764
MAPK1IP1L,-0.032397490285824546,0.07916971193486119,0.31417299747397787,0.5204528792292535,1.0433347102719905,0.6039754925834449,0.912165226323037,0.3842103840134979,0.32713522291015606,1.807811432666423,1.9203190198836273
NFKBIA,0.8264539461294442,0.45442036172471056,1.0351988730916324,3.5614262878841156,4.560982228568048,-0.05709190492747578,0.3217898932803723,-0.23920460594565193,1.0861348367447008,6.3618944090812795,6.4254576758556725
PIK3AP1,-1.205754321472452,0.04566130466677645,0.7007893357538372,0.5704371790723697,1.5530414018807501,inf,3.1381254954656552,inf,4.333057349381775,2.810593122069535,0.9719168434163555
RIOK2,-0.2345077155440786,0.4159201171557669,0.49697327819148834,0.3318837681595785,0.4313974274696927,0.10277633580419443,0.27990179559999884,0.33092098892412425,inf,1.6249960646660506,1.927966504586269
RPL11,0.007790489117304008,0.09425489136319648,0.660708481662487,0.29775113675478593,0.5574583040218987,0.20484212515103278,0.09458626046096034,-0.051699344566472294,-0.15308229522831993,1.0404774930496314,1.050797946588368
RPL26,0.04788629925103939,0.22500475884790475,1.140686007315461,0.21542334403606272,0.8258481264598877,0.05297497756080518,-0.010495140119616088,-0.21966027114209416,0.5047343787808249,0.8378338979036204,0.9259332421603916
SOCS2,0.2244840442329058,0.05420645449499035,1.0063527715918763,1.0882691446407062,1.9701231373074137,0.4787347617378256,1.8693508549678453,1.0784872558396121,-2.1211501273718096,2.7498986015259925,2.786770530144766
SOCS2-AS1,-0.6422789670858917,-0.0013468370357604237,1.1304191471689866,1.5685193163498912,2.677506588967539,-0.5040664299324426,0.4993657396218029,0.9330262411634136,inf,2.686098320506023,2.226899107912848
SOCS4,-0.21069129042662552,0.08213023150888744,0.8321534227386235,1.729008257646311,0.9558000491881053,0.6373159015236664,0.9270401225645333,0.31457960523554457,-2.986710464285937,2.012704508991103,2.3928969590144202
SOCS5,-0.28604544285356404,0.41711823205068566,0.5387507523231536,1.6515084336829646,0.9712536095418179,0.18906436850911143,0.8737810711922873,0.031115200697929536,-1.9083701579045462,2.9434011353915,2.949109748327634
SOCS6,-0.10503820757045855,0.4429318162652288,1.1943844867229727,1.0120031934419205,0.9208755339052288,0.36249900739705343,0.7688622805151122,-0.00020854683523879901,-2.177953191645759,2.7192216382918835,2.6537041969906725
SOCS7,-0.22169074361235816,0.0016461009962949714,0.5643034572339989,0.7334649956261463,0.960824389109728,0.4016087910660278,0.6547007745755907,0.29599857045803896,inf,1.048871421134681,1.5257585924840171
STAT3,0.10992271645700766,0.13538590580653775,0.20748492087050768,0.11585454199991471,0.9065724532554696,0.9238810088472926,1.0764072663883046,0.909603387835154,0.7283141018845035,0.9361948711704992,0.895418097226442
STAT4,-0.1707270543074945,0.5186457834803093,1.528800091245338,0.5332770795860173,2.2232783390147763,0.8277465043226339,1.1105923617748932,0.2673210474927548,3.5613120370491282,0.7308813839679844,0.42089476917656987
STAT5A,1.064371695886617,-0.02668764240955355,1.2851190123460976,1.0567974378976808,2.300322870941431,0.8600714771787807,1.3458376489643742,2.010359827687948,-2.3063483155709763,3.4129094874714396,3.575453932239966
STAT5B,-0.06439658542606592,0.023898829653746734,0.8818139316922203,0.09523621001700258,0.5234578425265783,-0.19559467618946555,-0.028407980757994195,-0.12640430904434752,-0.6306181797392746,1.2065927536470646,1.3356152824960363
TRAF2,0.29809843427726657,-0.1202402507876661,-0.17572524110789617,0.4030728063532207,1.017223132636829,-0.012346594194960177,0.03806443094765875,0.1564979349065433,-5.1472415804615474,1.8099051202959895,1.7846529157050974
ZNFX1,0.16554138935349344,0.4825564291050951,0.6193645276433476,0.9241162622201431,3.1956714712408276,2.459095822257897,2.780989792876738,2.0005888711610638,1.0576146307422627,3.2999464175685747,2.3111171067800647
NOTCH2,-0.07755368383352759,0.001575770782867271,1.092451090836746,-0.2559769746869331,0.9115111434331692,0.6043375887978271,0.8297715573096919,0.13186825536998975,-3.2831582122692318,0.8749299773153177,0.9930276550151936
NT5DC1,-0.17696755931611,0.2216383988007079,0.9226917235003129,-0.0017062414483323394,0.16987813479547872,0.30943254960736677,0.5313317713064702,0.17132550725730464,-1.2079706248745186,0.3610168024058008,0.6610106641392234
SLC4A1AP,-0.05859312680845766,0.30126754110313275,0.30892721260724315,0.680614925364413,0.7458994868406709,0.18438936946769338,0.22387314214242351,0.06234941052007821,inf,1.819266397415574,1.9034302327081842
KPNA2,0.16191490877768186,0.24079975869411316,-0.8796294099625024,-0.22387265831047537,-1.0046280020992548,0.0628263400822203,0.22017866810509917,0.07500047087538117,0.9017926881248286,0.7239536436181281,0.8428469230037372
KPNA3,-0.2430572236444318,0.36436003691015556,0.6292320987593077,0.33994903592149067,0.42534274219849694,0.3875864581181708,0.9245717682940846,0.6078614872562097,-0.07211833433242812,0.8557426060814181,1.1656572250709356
KPNA4,-0.16390974546485168,0.20639940893918926,0.8602202467011355,0.797122755172521,1.0514489682070152,1.082193081477575,1.4235679323458397,0.9082064139168909,-1.1505330337917463,2.100754815614791,2.254598192258548
KPNA5,-0.7071323684042528,0.3049531762532298,1.0829334670555208,0.9917872069364627,1.6302040936684494,0.16014722304770249,1.0696132311566975,0.971818451481873,inf,3.3404231087255756,3.5301437464438434
KPNA6,-0.06863754873490464,0.14455250860540722,0.4009463962058031,0.29342586359172745,0.5390980887376164,0.48175304538145036,0.6138671367455967,0.2583335760806836,-0.0596747135222754,1.8168914963518181,2.056190474816947
TRIM3,-0.02431273373900632,-0.05272635953968824,-0.41878224716893764,0.743215543628061,-0.08531968897775849,-0.17467217066900254,-0.19088708558532178,-0.6704702513871325,-2.303109666113335,1.0245077590329923,1.6463414537235623
SLC2A10,-0.2178674584366462,0,inf,0,0.4503068409511732,0.3848450523868488,0.48862056781898006,-0.1909180063239308,inf,inf,0
HLA-C,0.02763980365329959,0.4309573298401888,0.5968679384767078,0.8265686654275193,0.6934545162599424,0.8736419727853767,1.1094016603648509,1.6323400727659132,2.0161409079547696,1.8534985579797834,0.6342451202861004
CXCL12,0,-1.8619952186968858,-2.111920024018077,inf,1.7208578795758722,0,0,0,-2.582251404694955,inf,2.440334967237368
IGF2,0.30553314721152375,0.9725902729063073,-0.410166611942847,inf,inf,-0.3072920151454406,-1.3098049392010638,-1.4599347869694095,0,0,inf
IGF2R,-0.07446252599477153,-0.017130608222066274,1.1107418512835734,-0.25855218408446917,0.6663094881622704,0.38862634561284476,0.6584684385604669,0.15260909721707666,-0.8142522456313789,0.08686174378007352,0.16183075268193903
TMPRSS4,-0.1209907369948796,0,0,0,0.0002622461286784068,-0.0619315024940046,-0.1250569370516623,-0.6174048666094074,2.1897576270651564,0,0
CRP,0,0,0,0,-0.9045389190172854,0,0,0,inf,0,inf
HIF1A,-0.08542432729043503,0.540373212577281,0.5252687570225684,0.5403608277591799,0.8523149192925541,0.8752095321840718,1.1140680596002435,0.31900518143630874,-0.5110369731965126,1.1448078725587623,1.1235408583346782
LGALS3,-0.08915544010565815,0.04492016155134415,0.7659864297386706,-0.017360215330822007,-0.19422061353524633,-0.08036726148598457,-0.15973266926645022,-0.2699968956275872,-1.9734833438979997,0.4696551145081541,0.2978003826269191
TNFRSF1A,-0.059796610544947656,0.15244047153897225,-0.36925999218547545,0.5685310444125684,0.2644957172495776,0.45288440800612745,0.29474889149478,-0.14091588905156907,-0.8387000357949547,0.5885475230321042,0.27743693464146335
TNFRSF1B,inf,0.39095528585247796,2.163938836708406,2.3684715961091105,2.1719082839609056,inf,0,0,-0.8464712238976098,2.2975667639426924,2.7821760110330764
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGER,-0.12472479712507513,0.2043901395459068,0.23367981359780904,0.43477988282350755,0.6390130359847906,-0.2615698363997443,-0.6390616724502525,-0.8468570683062041,0.8597990492001036,2.560076305087839,2.881031169618773
RELA,0.10067580362173562,-0.027244338296625762,0.4614011076368294,0.1390957625609955,1.2406754274482328,0.4977909748557902,0.6416048566529686,0.19879065605574708,0.05647920806500722,2.418367801546257,2.3310439068917894
HMGB1,-0.1738126501394653,0.29697016677479215,0.07202327516814445,-0.16855907130997527,-0.2271188578090019,0.34966802036045125,0.4908218793747791,0.3166735139343623,-1.1569572073451595,-0.05416860012458274,0.2920176664252564
ESR1,-0.44052486770012833,inf,0,inf,0.8850690072416137,-0.1418434616277982,-0.45070871612845537,-0.3759073980457423,0.9384217261620085,2.7414881109139655,3.9292553661537077
ESR2,0.5648536245469632,-0.44041617845773473,-0.8052117269267739,4.083664112166583,0.21497701585037982,-1.7925012733349215,-0.19451308413879834,-0.3458150833183438,inf,-0.03712384364857552,1.2245993946770417
RAN,0.18587143202228268,0.10657340790840185,-0.05837427591377506,0.08026037181941402,-0.16543527197996538,0.16385364459936091,0.34643892841118956,0.30008887234336756,-1.042669699936991,0.7263803605992498,0.9052942579283054
NLRX1,0.063941126679772,-0.013112685150152563,-0.0415869294857087,0.40813184529522734,0.7642039306444268,-0.6641525165620344,-0.8958395081812787,-1.138119715687112,inf,0.21125791049113496,0.718702798821215
P2RY6,1.0317491376596248,-0.1379638641617578,-0.07796349869153675,-0.4589638604267139,3.3196326281331023,0.6062895631189957,0.22877290181678211,-0.7443615974348707,1.0176365003505283,0.21883255071144386,-0.650814368391816
PTPN11,0.006357428637799791,0.2008003018252247,0.697495296294384,-0.1636994407361973,0.5570247535978848,0.4784184381112252,0.9885677095984119,0.5417192894178461,-1.2369898643553023,0.4704890039672024,0.6590893524666998
GSK3B,-0.15892122770836062,0.11944576351828672,0.7874923630691755,0.8887236722503508,0.9005732775698215,1.1512474051620318,1.32503718256918,0.20856490547458523,-0.33522801636487426,2.097161530883763,2.3053241411220884
