,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
NOS3,-0.6617299865477506,-0.7552384294186174,0.6552363487032344,-0.44630831916031466,1.6230465446417284,0.7350987557834774,2.2423519047478653,-1.7611958847150218,0.2411223752900294,1.295387643651342,,-2.653213203842013,1.9737690667297656,0.8286987283395549,-0.7393333764317302,-0.5750739448434696,-0.9868767005230139,0.1362715302498516,2.9986237297818676,0.13757067040147322,3.1201321576440475,-0.7612764260460118,1.2543323672242614,-0.39780980146912404,0.26310155248533446,1.5710175569999683,-2.115712384532126,-1.3313711646698831,2.032353237817555,1.4372361619768352,0.16877416993717986,1.277207319792059,inf,-0.2209320393850491,1.5444478365960619,-0.10109226937904038,-3.0451144700195316,2.478201481255423,2.947093429141788,2.222941028042811,0.19457017081452013,-2.405052074489741,-1.7864064475122974,-0.47460360035940446,-0.3565913446195004,4.111817217278556,-1.0223006663769174
OAS1,0.07365436079875853,-3.814732300278657,1.055555936044754,-1.0593847453042156,-3.980984741899171,1.7271922793259873,-2.0145807111707663,-1.7503004276836607,-4.804748211706037,1.0432486948489068,,-3.9053521526444426,1.3771529428540579,inf,-0.09188225235240807,-2.6211097782634805,-3.447950033221865,-3.061767396615206,-2.098038176708105,inf,5.591925232123153,-0.20869196292613187,3.3414753600268723,3.1183967893319484,1.0244206411229269,2.048543679636975,1.164598650677199,-1.7449405611591204,2.950139290457431,3.069044810246733,3.5405908514030706,3.296399109147673,inf,0.4879196293584139,2.6683370046183716,2.880777893770836,-1.80574808457729,3.602090649277732,1.7270281959467324,-0.8230948053771986,1.1664562453917762,-2.6571910232921763,-0.25427408737017065,2.2807026226472633,1.3196748645281562,0.7955099331610624,1.1676776921031615
OASL,0.010894132810738028,inf,0.2701705976370132,inf,inf,2.227015346121381,-2.366556207299746,-1.9002674863042939,inf,inf,,inf,0.9944254788340031,inf,inf,-1.97308527439246,-1.2149630286296882,inf,inf,inf,6.28181261060885,1.8387947253010843,3.823455509211444,3.280994466032721,0.45005272365750015,0.7579687281721369,1.218728709500331,-0.28536969569177567,3.800172231836793,3.5254385767674647,3.5256503425516605,2.8971178982403316,inf,0.1359441332294331,4.3163615084893925,3.2557839032354434,-3.2732007981262052,3.741968249478423,1.8445379831189712,0.08796410432761911,1.2295182485416365,-1.2221955811916585,-2.773474955656527,3.0030470114202434,-0.28270037552982974,-0.2461651854733836,-0.6654244937624366
PIAS1,-0.13811550199846426,-1.3773522815268295,0.4732106549058184,0.16903804937972086,-2.5251514511121544,0.1630702519679345,-1.0776207306471413,-1.9803450698449638,-5.537293194396523,inf,inf,-0.6930386895273898,-0.19948870815704314,inf,-0.43169046305921405,-0.27450555723123043,-3.4071542417137,-0.9620779160534733,-1.8348499638634905,-0.38458648480842705,2.780446660772961,0.0947712338669751,0.5953212669906948,-1.0107324206022044,1.0127490127369536,-0.6972568907456677,-0.4015146949093696,0.1519859832448935,0.6326318070457858,0.059603635164291936,0.5558515508040994,1.8995741160098694,inf,-1.3192814856883714,1.8849826315259524,0.47863018943027275,-0.8311859914692107,0.2278489415070498,0.767823987454898,1.6417272686370656,-1.9626729645423706,-4.389736005982666,0.0589846195524694,0.3714997066056173,0.7018013483681321,1.4271425658541914,0.45223955574034214
S100A10,-0.07053497328719698,-1.0504787848703483,0.10624620943262633,-1.0328632462582754,-3.605128990625213,-0.7237725722610828,-2.2830660076968985,0.12148155202909218,-1.7965691134116362,inf,inf,-1.5154941520176353,-0.48001064730958515,-1.1663210441137633,-0.43223353507786305,-1.6346657185928797,-2.2983701377715877,-2.5957138363696757,-1.594990408980371,-3.7763123393264437,-0.48065865102617883,0.11692039394234419,0.06336536919037715,-4.852261192559741,-1.15182147441865,-3.2460039134753567,0.5472907375757473,0.4807908313139909,inf,0.3877216438284909,-1.2856772211534366,-1.2063904169580721,2.3220753830869825,-1.1518214744186523,1.6308778777624895,-0.3856186590273441,-1.5222859376102271,-0.8063249083928828,0.3308909680545611,0.4465615420648309,-1.2598812202760932,-0.056436240166745956,0.14930763187584653,-0.24149674124388912,0.2971063762457542,-0.30364337168255356,-0.4214696219663428
S100A11,0.5049331020155788,-0.4927768930066191,0.4901406644807247,-1.716117919736183,-3.431267038863709,-0.03600048250420131,-2.4648630081353073,-1.1114879150716788,-2.1972881177965085,inf,,-1.3077623027589793,-0.0611117939382683,-1.8196224954900448,-0.3876546002613279,-1.4062592258228828,-2.6351979243526165,-1.6640527870247985,-1.6332093712591584,-1.3681461579853231,-1.1767896200512893,-0.07073920707328568,-0.21283516459441107,-3.853485947356326,-1.233216577899219,-2.732655495442185,-0.1323789102634533,-0.06160888996736006,inf,-0.3530543406703441,0.6903779475498948,-1.1218852977287699,1.4392046835647294,-0.061898341157043554,0.8903902432173246,0.057941428848962466,-0.10561353898873196,-0.2909741374485612,0.7184861918005043,0.7389361590971117,0.0019284307611104816,0.9559956816443111,0.9948405130163739,0.22745796590246153,0.3371624425508945,0.08416171026868075,-0.812640895078945
SOCS3,0.17540494142695343,-2.0870324864513368,0.11721523378096813,0.3183393459258233,-2.9857302874915375,-0.6457276907736723,-1.2927026068183929,0.7847543082012648,-1.0045514070253259,inf,inf,-2.3031832209009795,-0.644593637803061,-1.0521576492305116,-1.5820546251150207,-1.069805515049931,-3.452695578814237,-0.7241207447605035,-1.2912288117135877,-2.617754825084736,1.6877351545421024,1.2370584496225936,0.31965191611698146,-2.5010586003756368,-3.787679826527049,-1.5866790259289199,-1.7479440310725685,0.9399998429497085,0.7303065241788881,0.2839041624066604,-0.3495121282481772,-0.988770979152561,3.507914102842437,0.9734997103491233,0.2561671438570291,2.43951512148917,-0.1685411508636764,-0.40265489631464346,-1.1416558000696104,1.2812813714105444,-1.0606817215370399,-5.5144537101860145,-0.24555412223568943,-0.2894191635822422,-1.1025742498950777,-0.6856721259158842,-0.14065635767364257
STAT1,0.7911616405002074,-2.295795261891152,-0.17394701283508432,-2.1473647928899546,-3.658500019995886,0.32111081505794725,-3.2364165054912952,0.5653834331954692,-2.3918280614893983,-1.1382539849046784,,-0.7505714445335958,0.11337408705978194,-2.532282303792461,-1.938426726186849,-1.6730205711416952,-4.447393406205947,-3.546637596769532,-2.614159310846868,-2.960375955896751,-0.08246535191439118,0.1922620144298353,0.7572795416081203,0.36222456736022485,-0.7070895266145233,-2.1118915700194103,0.8358967860447027,-0.8728903238764477,-0.40128839073846556,0.7164273242889383,0.4166023804806846,0.8269589495629569,inf,-0.9496448560175546,0.8514850449127617,0.18178288826366695,-2.1380604152593885,0.6218408415269585,-0.3539450625339461,-1.2375756776401219,-1.1955572069770153,-2.0313387809881593,-0.0861923293335257,1.5120963851417877,1.7043133217764939,-0.9626518849461152,-0.6773037968264126
STAT2,0.7639951233346125,-0.5181182368119797,0.5340636199525406,-1.9026659358499032,-3.637852808213976,0.6804247692154438,-1.7851055592811396,0.8724174066415721,-1.2379644661027394,2.4012633029797343,,-0.854315297935011,0.9499677559921272,-0.8417836937028789,-1.0593185513900307,-1.5279560975866333,-3.979287217452812,-1.7186354629300131,-1.3492674417463186,-1.6138317470245302,2.283355088977357,0.36182024542712843,1.1900170162957966,1.6972425228514199,-0.9923433702782601,-0.8908782432310477,0.7220535014888286,-0.520568372729933,2.460156992033304,1.0232408850310901,1.0343446481349536,0.4989216082151146,4.138228897145937,-2.6283800555936887,2.35365587217473,0.39835031002083177,-1.7398444383086429,1.5626065613764548,0.8291520301281339,1.0240796336455913,0.16563377785960998,-4.884138915882514,0.4100717605969932,1.7330611279383017,1.1457272241678487,0.634002574017046,-0.4448555749757675
TRAF3,-0.1792383655528436,-1.0689769140726937,1.0622627671104476,0.7096274740352535,0.18034490021906519,1.182339725569948,0.2138631268060038,1.8829802292638858,-2.380920920387437,inf,inf,-1.6335279547708945,1.1827336981080978,-0.2783998842986721,-0.20257579929522793,0.3702948624124352,-1.3570097189950316,0.029172917611626627,-0.32902595736863266,0.0304720577632482,5.270937848592606,0.5830496663884881,0.6010666033293613,-1.5049084141073474,-0.42895956087404685,-0.3840779621932004,-1.5416850733553678,0.605973323283942,2.789004081054877,1.1710389868533242,2.061675557298955,0.6961775188214195,inf,-0.32803065202327414,1.7909861785725378,1.7460054283696094,1.0830033790362767,0.17845779067480183,1.3191626532021226,1.2089518197960665,-0.23445653671106373,-1.2333637319735755,-0.32521148780114884,-0.4053095005265782,-0.8010168437817726,2.079477200885009,0.5430260629563546
TRAF6,-0.7322636766779156,-1.996962902607772,0.9071643652066768,-0.004742428443164622,-1.9263424250381178,0.6414947086508035,-0.5449008950308774,1.7801870179067496,-1.4711406739688149,inf,,-1.3506171608073518,0.7320162435371633,inf,-0.35916803037872225,-0.26390469138199846,-2.715235811248184,-2.329053174641523,0.3508830792649876,-0.29533255679752046,5.287866835866079,-0.1426642529379784,0.6327824075857998,-0.5412064114731335,0.6502196591801026,-0.15734155372519726,-1.357606283403886,0.22979704970090528,1.5979836866859998,0.19536275769398093,1.8327324819907762,1.8822719427920866,inf,inf,2.2311262251497435,1.8847941375619157,-1.0730338626036018,-0.6651951287485877,1.713499010166202,2.23154751148385,-0.2707545340768481,inf,-1.8057384993650039,-0.27436527192157273,-0.4409652270995401,2.046279737306001,0.38889157529671325
TRIM16,1.3577813781804557,2.3917921381382596,1.8207441589658409,2.5207581801355072,2.1841206842617162,1.311045372646858,0.5655622142689586,-1.298663491430212,-0.7681487747314333,inf,,-1.6057183098360457,0.8359620733361527,inf,-0.8653762815273882,0.4184647658135406,0.30211789366017516,-0.8966619704543264,0.5816404222825323,0.9671336459473592,7.320671562574948,2.054532523322008,2.0167955690895183,1.8911847927140604,-0.6178288547737962,0.6900871497408405,-0.47062682038353143,3.1075696326849878,5.624168648047326,1.826105227663358,1.4577687641203665,1.9223457242005215,inf,inf,1.9854455242242985,0.7728648255252997,-0.019154281670139186,-0.23280392456139368,1.1916939039665182,-0.9799174741036791,0.16163667011034233,inf,0.8281290392175584,1.5326381233385737,0.8165460562946146,3.1006926270890034,1.3541567690566068
TRIM16L,0.4781053050836014,0.07234069071666585,0.8166045331470451,3.5401540687775017,4.566086652288418,0.6842473473463425,2.6844937764618746,inf,inf,inf,,0.24475524418467284,1.8985397798348587,inf,-0.23829781566414845,2.0779647093691556,inf,0.3153789961300668,2.1721930121206543,inf,9.842599220464683,1.8476637100178042,0.39570151001701476,inf,1.594212111810597,inf,-0.36833666502513535,-0.7524998630977201,3.6672872800104424,0.060485921439466614,inf,3.1343866907849147,inf,inf,3.197486490808692,0.3999432913885326,inf,0.9792370420229993,3.5736598719932244,2.232123492480716,inf,inf,-0.3213974067617265,1.0360363322564778,1.4360354313324424,0.30825456169668475,0.47873489439066014
TRIM17,-0.7904230827401391,inf,2.1135770571782806,1.8524514863136596,inf,1.9793390165356612,0.6342211146133138,5.527121187238243,inf,inf,,-3.0791416495548742,4.302844560688471,inf,1.1037469452660569,0.8756889540755513,-0.5361138016039891,inf,-0.9935568671478374,inf,7.327228329456446,0.39341596460256295,-1.0763786627156189,inf,1.7138644514043553,inf,-0.6703497122053188,-1.3274247449144965,3.9283528869920556,1.7617559588547085,3.789462070298519,2.669076529657517,inf,inf,4.31713883040245,0.9346331302611408,-0.00938907037935162,1.5139268808956017,2.5233872101446697,0.766813331353318,inf,inf,0.2615962951072519,1.2465288470183125,0.5327575543484746,3.652860471960777,0.013424733263262333
TRIM2,-0.16273526646894523,0.7081297590981348,1.0147584269254826,1.3132224482758708,-1.3453431424852829,1.102448884387558,0.15948080302723844,-1.8124008690280207,-1.4745312302716385,inf,,0.3616710023027606,0.7454249969271254,inf,-1.0322700288896807,0.25157101845124896,-4.619663355865589,0.014446794184652641,-1.1702158258009183,inf,5.179587929498057,0.6289646346354981,0.7343549423176096,-0.12370586120317993,2.1328152376719385,-1.3248035041763953,0.10315586852509132,0.764712579830671,0.303076348391913,0.27554273074861735,1.7059125160369162,2.5513112600580072,inf,-1.6837936932853108,2.701738111879258,-0.5639539232793084,-2.034044935587381,0.6783048400775901,1.314306773799212,1.2378526287693532,-0.8532539838068999,-3.1343289639153875,1.4843166630620592,-0.20252009832084175,-0.5705662810563119,-0.3265547665109302,-1.5465628649413292
TRIM21,1.695118728777931,-0.05329682301732115,0.8575388864408502,0.11922403331177843,-3.2763071516155877,1.2155894430731562,-1.3923652810791587,-0.5738274511434815,inf,2.2197216713890864,,-1.243452348934025,0.9402447036971949,inf,-2.9107666181258445,-0.5945040930925416,-1.3282349436594434,-0.9420523070527858,-0.97832308714568,0.3140607321276622,4.479489887025723,0.23403613600024062,1.5926092518923403,0.43075695683676124,0.42424364987808594,-0.3553031868576164,0.7112894745325027,0.01214671037165833,3.9566872655552987,1.4714254513367513,0.9973409282430669,1.6048758421652636,inf,-2.97732778180032,1.8660546061820635,-0.2725255110731609,-0.8318838614783234,2.0793577434582335,1.4317057862303098,0.4982541453548762,-0.5618255716007522,-2.4807180467520014,1.137927580225447,1.8668505046677373,1.0841231156133873,1.3021466818209313,0.4880901319027132
TRIM22,-0.21398105464428746,-3.22679757691877,0.5937685416174056,-0.8574000675335007,-2.7059366019387268,0.559837015071353,-2.5875294777652753,0.267622136421041,-2.2327198792555087,inf,inf,-2.074560905388392,0.7609034460153332,-3.5272514658411716,-2.3139238570877936,-1.3022073487136143,-2.6058613005375366,-1.9566442580970822,-2.0101930296218153,-1.5078861409742372,3.335573651964578,-0.034617419739212354,1.3431929395825901,-0.753759995649847,-0.5903483011662101,-0.8673947973727274,0.2085112714550488,-1.0738090596350776,-0.631850987624998,0.8979156791453029,0.5132636938975483,1.141587080490892,1.3681490123750066,-1.7695273115081684,2.3761246455911085,1.0186909674066298,-1.4010646642002582,1.1446191001031514,0.3281088291272759,1.1695536038825143,-1.3958452770032264,-4.069256299932291,-0.22821825161840134,0.7181716020248312,-0.1664230850608098,-0.16911574818360506,-0.9859334377788821
TRIM23,0.05730978770095781,-2.2298383359064653,0.6236058903824487,0.2214738944180373,-1.7001261021769127,0.3609309886144269,-1.2191488986187493,-0.4284408691452657,-1.2198542473338463,inf,,-0.11882432710259827,0.5273503209746017,1.7480197089138727,-2.1419404907447746,-0.8745875661924144,-3.974446315557216,-3.588263678950557,-1.2619643796587496,0.3629947787014676,3.432715604361858,-5.855530685653609e-05,-0.5517734548492168,-1.8004169157821688,0.9384969501735556,-2.0015145587553906,-0.5051479468894292,0.6017429349256321,3.365108253387311,-0.8380089621360993,1.0880951505114935,1.4006690171466023,inf,-2.623539153698094,1.6723554389817943,-1.5036993836920884,-2.0326840850537384,0.24551936838468524,1.0236541515273014,0.913443318121245,inf,inf,-0.038613932663697205,-0.06048322915393572,0.23386117110808383,1.4537831462363846,-0.06735577607187866
TRIM24,-0.5184842425061309,-0.35832437166625686,0.38673368524803625,-0.6692429358478296,-1.4209179310004674,0.6856030378781703,-1.6244389017143859,3.1211450002075836,-0.8958280783961294,3.6923017014037023,,-0.993264740255852,0.23206276298741726,inf,-1.1042869979916712,-0.7715363501698017,-3.7947738179316928,-2.4085911813250305,-0.7603637871458607,-0.7374406428657413,4.819168224674949,0.5541689937643437,0.16109024777535788,-0.6207444181566406,-1.54479556492334,-1.8218420611298607,-0.33805573070809436,0.700441650474157,3.5991922970122268,-0.10669927325808255,-1.0541604467503383,0.05427270310454072,4.014229796291072,-0.12193856118520356,1.7061770701438717,-0.23656404481621665,-0.7444871306500349,-0.7447331354320929,-0.4133447112956682,0.7176066806545667,-0.7653300400392028,inf,0.9641445648547629,0.5886383137498251,1.3806376183074751,1.6546523501079653,0.587654731100306
TRIM25,0.42245132709876426,-1.1245805691773776,0.14639864641240236,-1.7614569194369534,-2.4200225101981103,-0.03552277989398115,-1.1078436426279834,1.3548888026964647,-2.007319744286679,-0.17349016965833083,inf,-2.859056611317885,-0.0833603878651908,0.6834751295052238,-0.6450910405706666,-1.0905211956059464,-1.7170628000784993,-2.5008051649141554,-1.4617878177028139,-0.7301189529039482,3.8442390096489207,0.8946298016652229,0.4775726440071406,0.45696659969654807,-1.0520470477913122,-0.8265932034686445,-0.8291850219238756,1.2417412464598707,1.1484379252290386,0.7059078617417137,1.438588070381696,0.22509312534921386,3.1484379252290386,0.10777555011303756,2.249198793757124,1.1073210864013365,-2.6598233521550783,0.20744700033723532,0.835478222950279,0.5452223483814602,-1.6351516022918806,-3.288967387078259,-0.31668480548611505,0.7643725546508827,0.8570598849782264,3.078406082720745,-0.2713600761957872
TRIM26,1.1809095953098265,-1.202859096094058,0.252365870859371,-0.19521435079776756,-1.339206768729163,0.6816051032903901,-1.2352992142508272,4.083965197837382,1.182295108642908,3.1696950718632704,inf,-0.9964972107027136,1.7491210276191698,inf,-1.1663113131818188,-0.5286703960839138,-2.8061720600518627,-1.282485899695271,-0.6313469100961963,-1.5561938070435206,4.444124336826575,-0.4801427929082425,0.3907784118362796,-0.3691082544430222,-1.1411563077646742,-1.8332403032500313,-0.7849281026921976,2.624214488175054,3.392087493199718,-0.07320172782766296,0.9344413111294883,0.8319776784857503,3.1696950718632704,-2.192230492358947,2.103664100320946,0.9865029667006286,-1.3036948750738988,-0.3776197542985426,1.0743588106514788,0.1748269780180812,-0.22418725913059998,-1.8526727411651815,0.08790098069962161,0.17521161988129175,-0.14855017624657071,0.6453247530859143,-0.7456716059072295
TRIM28,-0.27828242524007174,-1.0278121919283967,0.861545932506657,1.1450411300462298,-0.09996589036199155,0.4202367329287766,-1.0129717188200023,2.6878554008069186,0.13709247347157064,1.1297290850580768,inf,-1.0747106668648627,0.7572593310350106,-2.1887610651294214,-1.6693303286503618,-0.6892097577241211,-3.2673708998257815,-1.74368473946919,-0.1398514646484709,0.15253235462487527,2.7887814690536405,-0.8741360710568541,0.3234724328364819,-0.09334150005073447,0.20499977451901,-0.6163672379113185,-1.0728448832272919,0.1515930055358968,-1.1333053207757102,0.41371727043356743,-0.04133070147418922,1.546628674111252,inf,0.15392558992473285,0.9717728857999866,0.6093683917151841,-0.8401818421520567,0.4149379981733231,1.2602789476612861,0.8221525950223303,-1.3374627954842133,-1.98574813236185,0.1634122113143721,0.0662371171133571,-0.4227266906432305,1.6269242492771743,-0.33932074170480025
TRIM29,-0.8295041388284695,inf,2.018111963006122,-1.1620041665898881,inf,-0.25087938384289676,inf,-0.7900576746786847,inf,5.588453948575041,,inf,2.186523815463109,inf,6.2244508756441475,inf,inf,-0.579424317179722,inf,inf,9.154859674666259,3.967343037158919,1.6820413968242194,inf,inf,inf,1.0567580166855193,2.322227209607105,8.025859260882346,0.863807519686744,4.0969345122823295,-0.7604166225248754,7.91038204346241,inf,1.9807550826115403,3.5926028193290906,-3.0238447232828976,2.084433728713211,3.2093712753822112,0.3373201791709269,inf,3.6953691524915673,2.921697356690246,5.617530455433106,5.627994368786341,5.505971746143602,5.4356806224969345
USP18,0.3143963999158046,inf,1.0380703837488041,inf,-1.7719167272141698,1.0644095694030231,-1.3904751972069251,0.1290431119119663,inf,inf,,-3.7629742072150303,1.597165070498436,inf,-0.08444809883706025,-2.9970042642996355,inf,-0.8526993819302059,inf,0.011096234471481248,6.105105052035254,-0.067168477200905,3.1888802411929857,2.520109881959339,2.233488655807927,inf,1.4906757787008622,-3.4489666281674256,2.2445203293319,2.9715412701288653,4.086693853365645,2.9663083127246406,inf,0.11202514332225746,1.292442518582213,2.932304631469352,-0.48976486597577606,4.059086177406315,2.8206189932117907,inf,0.2055992586344629,inf,0.4257606440020478,2.474801266255998,1.4776574532917672,0.7299158246194398,0.770088134967685
BCL2L11,-0.9758401966818291,-1.4985865090296009,1.5847975833881578,-0.6022203056992502,-1.8319425976565324,1.214964895301965,-1.1703931484565524,3.7053967159641834,0.0804536893548155,2.9443569868191184,inf,-2.7412094548404364,0.2728931457209085,inf,-0.8814395634456371,-0.27942255607844996,-2.5213003103156755,-0.7200801744301798,-2.7563509545230755,0.4656435368588723,5.6914160640729685,0.12840536455522958,-0.04033849178804764,0.06776658873821148,-0.44124705874965103,-2.1333310542350103,-1.6798471554614574,-0.7992965990177693,1.6813225809853267,-0.40152416276833514,2.334790278285605,0.09892752022466898,inf,-2.755355649177714,1.927562066611427,0.06492383896938103,-0.9550472149044029,-0.7342940336498752,1.5382007014329793,0.1966643219204653,-0.33985343897814607,-2.341045232043121,-0.13743710434452067,-0.09726875355138297,-0.4864984823869781,1.7997860288223342,0.5518001806085847
BID,0.07887791660662521,1.217383904180213,0.015014563420463123,0.2556495842976887,-0.7330646081557957,0.9947629244946773,-1.5740154994850002,-0.8881092246671035,-2.9425570086894806,inf,,-1.5577341224576433,0.5366154870281594,inf,-0.8529509018362946,-1.0650673491577782,-0.42242232081494313,-0.6212021849294415,-1.005396268442647,1.1494840270807645,4.525876098195109,0.5776178754800744,-0.20116383516007144,1.488572673126311,-0.34236906924891003,-0.03445306473427196,-0.938732765465349,2.098582146215589,2.6424054920316773,0.26713968245772973,1.7332285496452506,0.005160431783011909,inf,0.3435223403230216,1.8458678104703408,0.6332871117713382,1.143830774596334,-0.3723816383153513,0.46715368949140657,0.8805048121423638,0.02205895635638611,inf,0.4610757273171107,-1.6417701106194713,-1.0498497098773465,0.1800533080955465,-0.4578462866688467
CASP1,1.8616792822882415,-0.9196575986697819,0.5516710950838568,-1.7186833743374972,-2.055320870211295,1.030396754360735,-2.8258824336490975,-3.4401882267959425,-4.494636010818319,inf,,-1.5952399517567228,0.25032353236343985,0.14128617388352263,-1.2043535095513058,-0.9299111602126285,-2.5222861615339895,-3.4580316198146965,-2.131732320522886,-0.20191858063424808,3.3889161615662036,0.8711246561627949,1.3388766466963353,-1.6701848566463067,0.21311891864459545,-1.0639275775619181,-0.13202705725047334,2.8676571698082265,2.090326489902838,1.171649677368065,1.4813616154811533,-0.1154619691028333,4.6752889906239945,-2.4933070945622253,2.0090383755850874,1.6038125989436927,-0.03208730633446451,0.2932892673285792,1.089755873243449,1.2660677985935578,inf,-1.0251507275170961,0.18910464438101163,0.9093750786937875,0.18016469075555938,0.5883443760352723,-1.7097132208329462
CASP3,-0.21926381668752232,inf,0.17099175996593624,-1.1886226203088537,-2.7476525375190928,0.5193986163954404,-1.7812485067906925,-1.9343202154955854,-2.1407710929630057,inf,inf,-0.7559482067311735,-0.3782339421132478,inf,-1.3232183149757806,-1.1314378206236224,-3.799580329562952,-2.0914695980689317,-1.3028270847199177,0.1508376415864901,1.339175383406696,0.6319525719593659,-0.13465656688272878,-0.04058842906674383,-0.9646395758334427,-2.2416860720399634,-0.1698028706993211,-0.8525930322766956,inf,-0.7987788268442296,-1.0589669583815975,-1.1349583796641391,inf,-0.6413182456462215,-0.04586337110741618,0.13059822093948031,-0.6483647334305142,-1.164577146342202,0.48231310352216256,-0.10433577382687975,inf,inf,0.8247405306517005,0.20705814107762227,1.3537144153023914,1.8890616882947109,0.15934914144200704
CASP4,0.40828261951109657,-0.9452525331452001,0.7178933994172297,-0.645297094112142,-2.864577639347776,0.6232963305977118,-1.8392799195658083,-2.0001195889225434,inf,inf,,-1.8921369080495305,0.2003691853750749,inf,-0.29936476102167464,-0.7677370815458867,-2.42465233506196,-1.8578974528134795,-1.2971328998846474,-1.4377084878874091,3.5840413388857657,0.664773138569889,1.0952800677189336,0.36604842516158503,-1.3445990834959263,-1.8991795552313517,-0.7347346496601254,1.3971891929590128,1.257376633369822,0.7188899568638029,-0.13149794085182998,0.00293041753599585,1.8423391340909783,0.22881759681759625,2.3083060632267682,0.9336198675447577,-0.5317997050394186,0.2730866035067527,0.602427198994324,1.3722636385690148,-0.639134140055558,-1.4795889607963841,-0.22351341320364268,-0.10521054908224603,0.03918754179718473,1.6350549144525364,-0.949114381638484
CASP7,1.011038975599521,-0.5973182333192653,-0.6805763159185987,-2.314934172281068,-4.821496669597173,-0.5159359041002327,-2.980623520952632,1.6370386407180393,inf,inf,,-2.424903679851256,-1.0386354548413845,inf,-1.5017598257205549,-2.0465842066826454,inf,-3.902279324313217,-2.4979775130201376,-3.0384837079115283,3.6681328161553037,0.07807168521509511,0.9708914381152003,0.20749553374253707,-0.1640145899953886,-1.730567703396891,-0.5219952794987042,1.625618580703497,1.9976283559745107,-0.4265534235597029,-1.5478485897385232,-0.08327162965836786,inf,-2.937554799060746,0.7022941948365008,0.6741380672749321,-1.1969526109117055,0.3465412223008755,0.27353939135797334,-0.03133851757569015,-1.8439806837485415,inf,0.13822668614731046,-0.021351972411183456,0.06148171255506513,0.11869472732192463,-0.9060334118878767
FAS,-0.29532890749058605,-3.1337063233771962,0.0793019470906406,-3.152839140206052,-6.296831558137455,-0.6791481640166154,-2.391828072073193,-2.1948053328660593,-5.123722234804577,inf,,-2.5462542706303424,-0.5123770023946513,inf,-1.8020080077027434,-1.6150284996144026,-3.7637968494601477,-2.0556861179661285,-2.314349319395479,-2.9288560957306515,1.4611093115419578,0.1392718101468619,-0.17207507060775643,inf,-2.291426175115358,-3.205902591937166,-0.1526523135392198,0.3879882008949343,-0.5387597340834189,0.40638483776720996,-3.0231834782787983,-1.3106790047550598,inf,-2.412889687601029,0.7371540386154096,1.1163410185426768,-0.5182538707795642,-0.8068655713520375,0.465629163730824,0.9485212196348588,-4.319315572288823,inf,-1.3575194194132711,-0.534396530841183,-0.8494460502558238,-0.37802530320043903,-1.1267954733425596
GADD45B,-1.9451121282748391,-1.895952763345262,-0.22812681958808334,-0.46643353693244777,-2.930826580004619,-1.695546883814106,-4.2168097109105025,0.6603322055794115,-1.5526956062912673,1.5469907325034644,inf,-2.450519715470836,-0.6139671905577412,-2.1671789431859114,-0.1653554396262387,-0.8393392566969314,-2.693247754853491,-1.0660570187430392,-0.5712034497423245,-1.693247754853491,0.6892940349206699,-0.28496499821965804,-0.3261775023550018,1.0874392167420326,-1.9027011204824416,-2.0098226152466485,-2.0303614380352095,-0.7853736380949923,1.0209219208358786,-0.883486810371708,-0.4120660023094367,-2.625560947341917,4.868918827390829,-1.2168097109105072,-0.42495762356820543,3.257646772689035,-0.46272429339784266,-0.7807105961038305,-0.7474035249003965,1.915119350202609,-3.708198096319456,-4.153448985637625,-1.589251142682557,-0.45613203569655153,-0.6572292093322615,-0.005272232371134942,-0.17268828695800317
