,"fold-change edad [0,12]","fold-change edad [13,19]","fold-change edad [20,99]",fold-change mujer,fold-change hombre,"fold-change mujer edad [0,12]","fold-change mujer edad [13,19]","fold-change mujer edad [20,99]","fold-change hombre edad [0,12]","fold-change hombre edad [13,19]","fold-change hombre edad [20,99]"
KPNA1,0.10459664403358068,0.0,-0.01234656502438199,-0.0023747584649089545,0.009522827234642251,0.12022544021882248,0.0,-0.03378178580117975,0.03683285848006154,0.0,0.08105817545557954
KPNB1,0.099125558409223,0.0,-0.029148843670174427,-0.006613436570915663,0.028900482299213343,0.2813548865449136,0.0,-0.051665850535365605,-0.011570115832312712,0.0,0.095944145173093
MAVS,0.028219742958415273,0.0,-0.030626219324358946,-0.025175193449831705,-0.034072046660707754,0.02653274103250282,0.0,-0.03363838397456103,-0.004838211284247523,0.0,0.04252066916231091
MX1,0.3499249629772632,0.0,-0.07470771623478498,-0.015884546506427212,0.026657787468714205,0.6738467867875833,0.0,-0.0651888406019698,0.12752300846678438,0.0,0.10032068173983053
MX2,0.11726682104367171,0.0,-0.051547392222097144,-0.05504629554627847,0.08987251289796067,-0.012239318235802526,0.0,-0.06056266528952737,0.10662573277355075,0.0,0.07615972576608981
NFKB1,0.13833015687906483,0.0,-0.066126567942294,0.02420547362287609,-0.061246072935032085,0.674032366429619,0.0,-0.03904168580970586,-0.04276998364670875,0.0,0.009892640175633674
NFKB2,0.2463232489203271,0.0,-0.12178629673029469,0.08123203331013865,-0.13202254510175793,0.9204253095811469,0.0,-0.07722890335062585,-0.0471987382657205,0.0,-0.1445064453359428
NOD2,0.06733255610932819,0.0,-0.020846908526115097,0.022715971536011376,-0.0058665723666223996,0.5491069162643781,0.0,-0.02257192470045694,0.04401211193065272,0.0,-0.02199556179379832
RIPK2,0.22131336245205183,0.0,-0.019996207869718174,0.04798616272699084,0.010532984249341707,0.6688150561034365,0.0,-0.04119755810210472,-0.027388904608581267,0.0,0.06690295689439399
NOS1,-0.4925891814872186,0.0,-0.44991572895507076,-0.3873057488575357,-0.23509571895725961,0,0.0,-0.29478094303887514,-0.18446688612488688,0.0,0.23446605579419733
NOS2,0.22535578943384144,0.0,-0.0369373155991053,-0.05323431942568289,-0.10481787013035804,inf,0.0,-0.005322159472169673,0.13751795363242925,0.0,-0.08137047561445797
NOS3,0.396055292776207,0.0,-0.11662118224689817,0.04899892627473162,-0.009603006876718247,0.7783227988129282,0.0,-0.036842088879123186,0.1137296096927767,0.0,0.04101283490956595
OAS1,0.0950199670400474,0.0,-0.017393812991035165,-0.0481651814665067,0.04533368563858442,-0.007681010617695769,0.0,-0.03183853106832692,0.10482431080054626,0.0,0.03008134747697649
OASL,0.4567675740725444,0.0,-0.09555743224924952,-0.0277048533823629,0.1349450399459367,0.9361289295677518,0.0,-0.1361356542680753,0.1462947004029165,0.0,0.1400585340621772
PIAS1,0.023332958594939304,0.0,-0.05695195194501514,-0.023293539074566154,-0.042513225317521296,0.10790921280512664,0.0,-0.05274186456166094,-0.043180198801090926,0.0,0.00627926692887245
S100A10,0.08386258326046629,0.0,0.027689700658350396,-0.015583486471555294,0.08970446677170547,0.01650539770669896,0.0,-0.004181476697915596,0.06205407537990301,0.0,0.08919339587565119
S100A11,0.10737737531935683,0.0,0.0050359188585969265,0.0015534435828389928,0.1304385304840731,0.09613657111298328,0.0,-0.017289316273294414,0.06065989421235349,0.0,0.07815838519544205
SOCS3,0.1202570483648477,0.0,-0.11557167529688843,0.112857806115568,-0.11917191673762824,1.137732063289489,0.0,-0.017574548255952296,-0.05523933060853302,0.0,-0.20305001847620024
STAT1,0.11445793403750516,0.0,0.03137797065319743,0.09289043362360316,0.03603921970543687,0.4096184162574566,0.0,-0.026377699817628976,-0.016671601243689972,0.0,0.10212727568803406
STAT2,0.05846856570359867,0.0,-0.0012706908304356552,0.01877741998509666,0.010523874581874685,0.1114403252824852,0.0,-0.029690800436412233,-0.002874349119402971,0.0,0.0744494361454481
TRAF3,0.03966997717276737,0.0,-0.05306704300440397,-0.0037443227515887027,-0.07782500067665901,0.27471317558819286,0.0,-0.04441898198367697,-0.00843996797311108,0.0,-0.008387025628060206
TRAF6,0.022051228776043576,0.0,-0.027123444974856272,0.015214342285223007,-0.04134977134014157,0.12203903064536346,0.0,-0.014315424961836725,-0.08062662989825171,0.0,0.03883766548047845
TRIM16,0.02177085303579297,0.0,-0.058149569136047186,0.014977297522513169,-0.10115044445622962,0.2752617449804686,0.0,0.005473374997900241,-0.06833515526447004,0.0,-0.036173274648230044
TRIM16L,0.042185811093164105,0.0,0.01779494321416604,0.0396005387788434,-0.004802549622565385,0.26045605452798365,0.0,0.02955155626343966,-0.08840240100651017,0.0,0.08320927669495133
TRIM17,0.10998471362614398,0.0,-0.09641346437431796,-0.07164030377870127,-0.03140174049978697,-0.05058358576951966,0.0,-0.07470274654721255,0.12183695595556629,0.0,-0.07737729751006542
TRIM2,0.06815645462919526,0.0,-0.05506444380036354,-0.051699584848263924,-0.018002268993672316,0.23892707774174818,0.0,-0.04068555219705101,0.025073284918976934,0.0,-0.03545395203605754
TRIM21,0.05162130349459337,0.0,-0.022552777700951283,-0.015965175111933724,0.05669631290879234,0.04433623130032373,0.0,-0.04835194090002405,0.03964913139642121,0.0,0.08450608737826282
TRIM22,0.01564378172526736,0.0,0.002332321199333023,0.03877082077804752,-0.03427738013474296,0.05133310082709553,0.0,0.0008355253092248844,-0.035292018183093105,0.0,0.04480688267451318
TRIM23,0.02988456000029887,0.0,-0.05107085472581056,0.007191960609370447,-0.06714952134337052,0.09502593382044706,0.0,-0.03981079492130465,-0.06533624724687746,0.0,0.035293829334636796
TRIM24,0.08020516007946374,0.0,-0.01621340670925963,-0.045862254767441324,0.054192456557349826,-0.031698803432700026,0.0,-0.062237475756861185,0.039530533715657554,0.0,0.14623706725006458
TRIM25,0.12796689905836625,0.0,-0.01665131469405287,0.04685125430922154,0.03069785069418929,0.293769630307583,0.0,-0.006507833552291795,0.03707252436429601,0.0,-0.015178941179324676
TRIM26,0.018762762552951482,0.0,-0.08092834234944488,-0.02894580960482186,-0.05935588569877081,0.21955420780832982,0.0,-0.06751405138805605,-0.04124215132578949,0.0,0.0017547425371134205
TRIM28,0.16104816427471783,0.0,-0.08751903822591624,0.005586094780036659,-0.05859923836757989,0.5255663801351986,0.0,-0.047471673929166194,0.041337351859126854,0.0,-0.01622868581656459
TRIM29,-0.8930847960834882,0.0,-0.9499593175004047,-0.5235619560570127,-1.096215315259303,-2.0,0.0,0,0,0.0,-1.366782330671623
USP18,0.2677757561913148,0.0,-0.01176800114069979,0.047571412240719625,0.012611723421436448,0.6791524717522014,0.0,0.015657806315762406,0.11282803920563993,0.0,0.0748783015040356
BCL2L11,0.1089305679924937,0.0,-0.010161513797816525,0.034321654053424036,-0.00847451585841327,0.4257941731965454,0.0,-0.010318521616718208,-0.04439997710399211,0.0,0.06725668719099667
BID,0.1367089251198052,0.0,-0.04602084452965706,-0.011191595498111707,0.03961224716106519,0.26765318383434133,0.0,-0.06795375928316694,0.06965711021945707,0.0,0.033376787029251564
CASP1,0.017107319946004923,0.0,0.03483420319595325,-0.0004409167773751995,0.08923405958153241,-0.11510549517013846,0.0,0.00676048297458552,0.03245097418510388,0.0,0.07651151532318937
CASP3,-0.03090746654444783,0.0,-0.01754215125190897,-0.02156720788030951,-0.028334076966580884,-0.04170233253471007,0.0,-0.06175764363827863,-0.07242561889256753,0.0,0.09063228947587353
CASP4,0.04442119876521968,0.0,0.016895858650464366,0.018636570933519635,0.09411245813372535,0.0438738231850792,0.0,-0.0017389228322740554,0.011813164734584863,0.0,0.09454126628801572
CASP7,-0.0420624873726658,0.0,-0.015136347669918303,-0.03523475649056101,0.0008706799518470909,-0.017772141887365783,0.0,-0.044271847547651295,-0.05886935297172826,0.0,0.10505763874482249
FAS,0.13769009378859087,0.0,0.041804671158808406,0.09266467534276905,0.09513398359200449,0.052308869205055494,0.0,0.02634550681726947,0.06952693000347596,0.0,0.04657545633413189
GADD45B,0.07208698058299569,0.0,-0.05950481487095354,0.21343769453874298,-0.22741969166479867,0.7388743229220224,0.0,0.030243597884313838,-0.19487977502016823,0.0,-0.26540011220272985
ARL6IP1,0.037544146403562205,0.0,0.011572592288364849,0.00800256160827503,0.009859370852745146,0.1511046023695021,0.0,-0.012107082457096812,-0.009283428809956544,0.0,0.0869486539258293
CFLAR,0.07398697555061734,0.0,-0.03002045363539721,-0.00971296061755701,0.038072331111928065,0.034176456045846154,0.0,-0.02676048810249311,0.02060988673083544,0.0,0.03186200099886169
ACER3,0.06219431713030324,0.0,0.05908285718634887,0.01801306727232282,0.03761592825128724,0.13696745648508762,0.0,0.013786455019433754,0.014383341051906622,0.0,0.08078321183380799
CASP10,0.09886232907804232,0.0,0.012068343552026007,0.039633595723276224,-0.01573032365486247,0.33461573425446434,0.0,0.013459675038231587,-0.016068885120146648,0.0,0.07475564318843232
CASP8,0.12379603954417052,0.0,-0.033038344288582655,8.037874515015614e-06,0.009659052220466561,0.3693575715358191,0.0,-0.03955410903035939,-0.034793333438934475,0.0,0.04729402962915539
APLP2,0.03888308603369555,0.0,-0.049795864967744435,-0.06537876199105051,0.002846659854635653,-0.043215587908656795,0.0,-0.06892069823477558,0.057015370614254234,0.0,-0.03359548046768888
CALM1,0.06729072082301307,0.0,-0.008748439804681277,-0.003694943234371197,0.013964508901135084,0.018700116674158936,0.0,-0.016434166440400303,0.01803954796262517,0.0,0.08536140793048957
CFB,0.02015343526692742,0.0,-0.05075883234226607,0.0032031501258000658,-0.04005512277850006,0.1405143261765859,0.0,-0.007255144275835019,-0.05721543306138377,0.0,-0.02615892484923682
DDX5,0.1327118484697813,0.0,-0.03954168007439333,0.012572107194214413,-0.0041405959009451765,0.39020179950865297,0.0,-0.028538246441508822,-0.011062054961936157,0.0,0.061599607112818276
EDN1,0.40643322495070555,0.0,-0.01900457753720563,0.11359316769760955,-0.03087761956293415,1.0433981036470994,0.0,-0.021531703651253425,0.06457589453913397,0.0,0.12648504009401235
ENO1,0.020504178705375912,0.0,0.0011091894745264383,-0.0034559319966706633,-0.020141229060813958,0.128582347620446,0.0,-0.0035579636291655477,0.014141366782397781,0.0,0.01148340332432788
F2,0.4005902951057165,0.0,0.07861543429647742,0.11058540838218135,0.06351909206634579,1.189878353527785,0.0,-0.00031561964171669774,0.011575223936602451,0.0,0.3784267072681048
FLNB,0.16465108979796111,0.0,-0.018349445832531015,0.08147287930443294,-0.060486525876545495,0.8505533163066289,0.0,-0.0330392178481633,-0.021341622699394144,0.0,0.1592209961371219
FN1,-0.07871757685984358,0.0,-0.05186657981447516,0.05836757109212594,-0.1813096710329521,0.44389912499352485,0.0,0.048554188843266635,-0.14282824320038448,0.0,-0.09784937242889338
GJA1,0.12830639209601064,0.0,0.10116959958570125,-0.14149919445863812,0.7450741228672639,-0.22230000626628316,0.0,-0.1307818193619948,0.12108688313846254,0.0,1.4995804835239144
ITGAM,0.024031336171863506,0.0,-0.06039418987185678,-0.019232862337292562,-0.040005135441876415,-0.06182255087780918,0.0,-0.030395263596211947,0.029880914854072023,0.0,-0.08952953763495135
LDHA,0.16607447492184577,0.0,-0.004465229581186897,0.037686748314946346,0.008102697572790805,0.4408418842861929,0.0,-0.011188058883865874,0.004517227362692421,0.0,0.02216913460180921
NLRP6,0.1813006948203648,0.0,-0.07401216989459274,0.040707374121527966,-0.003384583344672647,0.4669036988443792,0.0,-0.02512645233160921,0.1190874298208989,0.0,-0.08858187897998578
PLAT,0.1550294448318016,0.0,-0.07145649532596823,0.06139371249295945,-0.05520850445994611,0.3574795375467067,0.0,0.01798355945273469,-0.022992631688094782,0.0,-0.033502247580526515
PLAU,0.8649518367234731,0.0,0.00697400695375163,0.570376970197928,-0.3194428686082639,1.8387697289293392,0.0,-0.012435855330703289,-0.30933564556847815,0.0,-0.38953010882541284
PLG,-0.43164286317957995,0.0,-0.2998559334438012,-0.38572041049256145,0.09194509789639875,0,0.0,-0.2913775736971644,-0.1235205678172479,0.0,0.49821970559603584
PRSS1,-0.09584210283190833,0.0,-0.07260478248888758,-0.07101693870447452,-0.09978381486044999,-0.3277784157661125,0.0,-0.10386901806517314,-0.08807120011040792,0.0,0.10064892096853696
SERPINA1,0.17634037950891934,0.0,0.001521928595650468,-0.003462698995091094,0.12838532683814494,0.1654776998173685,0.0,-0.03267289212018447,0.09057518588289573,0.0,0.06260984919926431
SERPINA5,inf,0.0,inf,inf,inf,inf,0.0,0,0,0.0,inf
SERPINB2,0.19953814819775564,0.0,0.12362547738102894,0.13371550152239894,0.0754475513268432,0.88174785315898,0.0,0.1833299180273173,0.22484400632888993,0.0,-0.008536010684045926
SERPINB8,0.021229940296577262,0.0,-0.01821616589641925,-0.04090557575002776,-0.02645518325311149,0.10457791478317557,0.0,-0.048781750179558984,-0.009918909214896698,0.0,0.025921304172530288
SERPIND1,0.45139940268197853,0.0,-0.02530683069695009,0.15000714500673357,-0.06430135803372827,1.3781960371259236,0.0,-0.0016207015202594065,0.12382569552666527,0.0,-0.05295092285520092
SERPINE1,0.31116146089304514,0.0,-0.021009526993217023,0.036356386923235895,-0.0443606793872943,0.21122719915281843,0.0,0.08561687224859721,0.33264657862676944,0.0,-0.14169310876628238
SERPINE2,0.4781629130479329,0.0,0.08917264110749712,0.2442551707667455,-0.014948095446736854,1.2550900854491067,0.0,0.02213623977704894,0.06363554683049838,0.0,0.3506009360548438
SERPINF2,-0.2959346028871574,0.0,-0.0654738985437556,0.0009701831356566938,-0.19124212266928664,-0.565261536636873,0.0,0.05372194968633296,-0.2090183610064278,0.0,-0.14859951891094994
SERPING1,0.2696815153613756,0.0,-0.03849009619469333,0.12467325335944568,0.04553324078079428,0.6528544217624653,0.0,-0.09326468136105023,0.04589004965679746,0.0,0.043149016153199195
SIK2,0.05839475423448787,0.0,-0.046022756026049313,-0.022042603234707595,-0.04704742699848198,-0.07550084677677123,0.0,-0.026231458721085624,0.02904256991883642,0.0,-0.0002628827803846662
SOD1,0.048127312117204134,0.0,-0.019983684518699824,-0.007743967804341836,-0.003424256264337303,0.12412899135452468,0.0,-0.018398838653252998,-0.006135032821018659,0.0,0.09666555236341959
SOD2,0.2602402302681682,0.0,0.042290076312641055,0.12225060587271727,0.10829122475712351,0.5848069153745336,0.0,-0.01424310624130339,0.06675382871576145,0.0,0.09089581941818752
SOD3,-0.12966662481511088,0.0,-0.2719814019814301,-0.29778874543534606,-0.07175679564299486,-0.8530870640021917,0.0,-0.21488355686522187,0.08737647429270523,0.0,-0.20826176573721203
SRC,0.09557058465769457,0.0,-0.04355334510767186,-0.0387611742527693,-0.024828197115938505,0.19003828306631507,0.0,-0.04452103905063935,0.08439270247336278,0.0,-0.03661679609706024
VEGFA,0.4479908015156804,0.0,-0.14161822500386917,0.01886654977335975,-0.073548123314534,1.5848914794421363,0.0,-0.12901795413584805,-0.07983728777909681,0.0,-0.11655231116436993
VEGFB,0.05751469904321739,0.0,-0.04427885102256336,-0.01563820037531329,-0.03529140813973862,0.350015372638138,0.0,-0.06263685777176128,-0.048615784568614547,0.0,0.09812362160830175
VEGFC,0.023583231518023787,0.0,0.009501389235302813,0.06820779961569497,-0.04741668549671228,-0.8012097638984584,0.0,0.13943212758018728,0.20751468494237268,0.0,-0.04877207808968909
RUNX1,0.1698298699000058,0.0,-0.015761519749906708,0.020118023657248966,0.0016012421481648115,0.37728946580383166,0.0,-0.04269586889493929,0.028316703329706868,0.0,0.08155312403431071
