,"fold-change edad [0,12] - other virus","fold-change edad [13,19] - other virus","fold-change edad [20,99] - other virus",fold-change mujeres - other virus,fold-change hombres - other virus,"fold-change mujeres en edad [0,12] - other virus","fold-change mujeres en edad [20,99] - other virus","fold-change hombres en edad [0,12] - other virus","fold-change hombres en edad [13,19] - other virus","fold-change hombres en edad [20,99] - other virus"
JAK1,0.5181263322013874,0.33199851418782633,0.18155738154029552,0.7298606574471521,-0.06419863031058462,1.26632689823467,0.05485072846500779,-0.1503215783209187,0.3207007081864108,0.2955724878179048
MAPK1IP1L,-0.0856068751497886,0.9142635940160522,-0.22376692215364347,0.24455047414936465,-0.39776911385055985,0.4673513663868495,-0.18903443051226915,0.07261752163667708,0.7724798530233923,-0.2154552674346063
NFKBIA,1.5614864132743647,-1.8967579596343236,1.511427454044682,1.2582639400602496,1.4141375472622133,1.3916913184940976,1.4859639319731424,2.1427834001546744,-1.5977356297104885,1.4820391727801825
PIK3AP1,2.4366747720485633,1.3387881653480553,2.268316811150043,2.350138937736143,2.30847385928121,2.7295804153602314,1.7893422238863943,1.7190491515814508,1.622142565413203,2.5086257168546955
RIOK2,-0.7945494535900933,-2.45513203463043,-0.3919670981132101,-0.2984071061197278,-0.8949678854927409,0.31261655329756427,-0.7773754122571648,-1.1957186014278065,-2.9721087965145685,-0.15891561552733022
RPL11,-0.14754867637259833,-0.05514800758964708,-0.6521207293639125,-0.4672838022076538,-0.5232690091152226,0.1878632048175126,-0.9313526573378443,-1.274018066431915,-0.22286700804596002,-0.4782800465245118
RPL26,-0.017157640602111963,-0.12321048834910071,-0.5852011450540943,-0.25128516983972665,-0.41188584986549653,0.03646017014042523,-0.7780636886414174,0.22470267281934886,0.05006812162436734,-0.47006907328311337
SOCS2,1.9771736045897852,-1.4060249586176254,0.3623564089158204,1.0335895846725385,0.47397057842169527,2.408168904924797,0.5410356786490595,1.8954309023598281,-0.09507339976360521,0.18558056364325395
SOCS2-AS1,,,,,,,,,,
SOCS4,-1.0714815924291672,-1.134427256599895,-0.7315913497393972,-0.436435841516896,-1.3305001964416783,0.01029787937711365,-1.098569835615674,-1.44618947460663,-1.5872342659906684,-0.46610103792405055
SOCS5,-0.591261811097441,-1.916590848206949,-0.4995239060818747,0.1444596755952104,-1.282683572254463,0.596649635161336,-0.8834109381354082,-1.4278092270458018,-1.7172974392443008,-0.21863383123334415
SOCS6,-0.059329339104941474,0.30494669093416393,-0.676698940203792,-0.1340979880260144,-0.45119802002478315,0.3716966991931229,-0.9338737386243892,0.1274383445229442,1.0722643902371616,-0.5265224038334239
SOCS7,0.5401054948357242,-1.2354824355393497,-0.5538006379221736,0.014601842721433883,-0.6712600730155087,0.472149691315453,-0.28084008263802485,-0.229382110498801,-1.641897033906397,-0.7044440442077603
STAT3,0.8852149227337959,-0.9415595413950699,0.3618927360920324,-0.09582768237539932,0.8636426263001851,0.31338341186884533,-0.04370595651204537,1.9423956192138243,-0.6499069301009396,0.7588411490277788
STAT4,0.6778469916956588,0.17734362351713645,1.731921149209576,1.8638664970016454,0.8083060302966089,2.401132216598379,1.580038718102375,-0.5707388346850876,0.783416704856439,1.7518992724268583
STAT5A,-0.11371355250322746,-0.5962140368787241,0.5251390696475571,-0.01216798986965201,0.904678459583138,-0.4922443558710998,0.20000086164627273,0.7802858677286365,-0.8304467092991059,0.8563621718939453
STAT5B,1.0675063553155257,-1.488885358182481,0.20620572843270446,0.49614326733602615,0.5049758774212791,1.1765167549964821,-0.17069147661343334,1.4073704759074555,-1.4594733041307217,0.45919746228405134
TRAF2,0.6745828759540142,-0.6565458576844972,0.03884203740028419,0.1977662360136066,0.0703786754867972,1.5673158955357938,0.06591655757802214,-0.49658062805484643,-1.1131841039557269,0.17633045726712734
ZNFX1,1.5188964901536819,1.1812282921057493,1.3952753784886593,1.3229004532271187,1.4757167912617333,2.0828154154804532,0.9825032832113313,1.0177690834951008,1.1443994022152912,1.6763044729078138
NOTCH2,1.1282493118340622,-0.9363877264061912,0.09136527026109523,0.992987898634915,-0.04894584915220649,2.450088022924049,-0.17785431991361264,0.04565290267200972,-1.046200785834316,0.2678605562115996
NT5DC1,-1.8226342295746658,-0.3013124895529897,-1.1000021266516395,-1.2942738954456343,-1.470942424266114,-0.7177530000010774,-1.9147410952294865,-1.940058509797973,-0.6783316718331215,-0.7814870025208284
SLC4A1AP,-0.16394371581710845,-1.0748596252760565,-0.20840836183902522,0.16105333252885223,-0.5710776724369558,1.0065839048226424,-0.5776830106604136,-1.1751636949522264,-1.443302476280343,0.02749884510422842
KPNA2,0.45976228719979934,1.530629450380974,0.08245313979300387,0.8335666449864871,-0.14035969316720415,1.4837910931593215,-0.04280380075568686,-0.10066343412562061,1.3296341531600684,0.150554002122156
KPNA3,-0.33914203779582225,-1.4067625688308873,-0.8995793981353174,-0.3770766221467467,-1.0172657410553647,0.4085376110882438,-1.2428645559474423,-0.6453007867195616,-0.6962484976646123,-0.6751107584796889
KPNA4,0.36005048000678574,-0.17589103776103665,-0.19670668155320578,0.12098914273270904,-0.14882292283664086,0.7464113282394191,-0.25001132174536944,0.45287921699619754,-0.4553334885137445,-0.07286621562807327
KPNA5,-0.8547322859192734,-1.9877780149139015,-0.14958371043335603,-0.16401836875300074,-0.9238502983350027,-0.2794426752193938,-0.5429371220050319,-1.249551647490099,-2.2026199684185435,0.15395354102351166
KPNA6,0.6085159800420458,1.8536865593998544,-0.3713249992673082,0.4481587275903325,0.17402679747487879,1.186601689173723,-0.49567036683927385,-0.6659210607230593,2.0727740029614963,-0.2607951943310868
TRIM3,-1.4334644651493536,-3.539402051660379,-1.2666887010243095,-2.2636103184678227,-0.9668738893543184,-1.5566129766120442,-2.339809079166881,-1.0363428923152411,-3.3392534588816107,-0.899987158868202
SLC2A10,-1.6244486594014078,-1.5575664053304223,-0.5761734230806377,-1.125284524670765,-0.7378519114762516,-0.4801508278662987,-1.1147007070348702,-1.6921160965011917,-1.7197364855954007,-0.1926810889512076
HLA-C,0.966227807522829,0.16465880910317346,1.1154748914462562,0.7960716609626622,1.2242381527916713,1.6474304026888766,0.6006049552781537,0.7548666512557424,0.26110819536342583,1.544786216286618
CXCL12,3.0684496391256486,4.29662574640784,-0.1610263824979218,2.3163732317299957,1.0994602938298568,2.756242122849228,-0.3478850292112117,inf,4.536144536912962,0.10588066101751224
IGF2,-1.174144581304248,2.7639771383593876,1.049644577395212,-0.9145395199918709,1.3394008329341915,-1.981375851326467,-0.28378988204140754,0.5712089428642045,2.678932703189423,1.4642831707203416
IGF2R,0.8463864581232311,-1.126567108963072,0.458564972371291,0.867467776788334,0.21386366198144097,1.7641760830680215,0.5823643605563,-0.1712695325027202,-1.2861427701735173,0.4104463908802323
TMPRSS4,0.7522811517564225,0.8361063885610469,-0.5341800988321972,-0.28616517843550865,0.15597242387596633,0.38990387109390345,-0.7021553876386487,1.5572049264233951,0.492851223034268,-0.3643052357942533
CRP,0,0,6.188027743971228,0,5.924021499070109,0,0,0,0,5.73353517514548
HIF1A,1.360917845725604,0.5914687160416179,1.0676212878824074,2.7915586126957805,-0.2918550850352347,3.582500892742599,1.0701444901093133,-0.8291259582552883,0.46693225339024363,1.0991523064073074
LGALS3,-0.14623366518864772,0.4030526961524415,-0.41841073334650764,-0.256887096419711,-0.34884191848316176,-0.23036755840211162,-0.25072354334544844,0.4931076653430745,0.3002534050732415,-0.4917880507537364
TNFRSF1A,0.3524948084707465,-1.9557614075201315,0.577284150851718,0.07752696129592962,0.7671531482686063,0.24282145624104784,0.13500504576082814,0.9392067047234636,-2.2445171655106626,0.8764262389505775
TNFRSF1B,-0.5139516564988694,-1.3471243327516629,0.49561883647468974,-0.16481287056338387,0.8219072512910237,-0.9075910755732783,0.09753262220507398,0.4369888583939194,-1.795036014348412,0.7791356589809741
GAPDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGER,1.6710098541927478,-0.6990022544174289,0.19479406815884737,0.292009037347792,0.34727510601424166,1.1562257403104277,0.35682498528727646,2.7066080649572912,-1.0751735443284405,0.10912945861776646
RELA,1.079771470675335,-2.111081067581789,0.8596195656994604,0.2633015251109343,1.2413339461362172,0.5124628169760644,0.3518031353621674,2.3479939095561284,-1.6911726621191605,1.167692439953506
HMGB1,-1.1346592662711819,0.4305869788405842,-0.5137840951083577,-0.3549451586498002,-1.0353964907212154,-0.07763222286494108,-0.818567302902549,-1.6231270584691195,0.2376419596005387,-0.29286747195685686
ESR1,-4.909936677737152,-2.105143009151796,-1.8097000914400774,-1.0596336674939482,-4.774984494129844,1.360032558048543,-1.9856984210108404,-8.23727183746955,-2.738585736285992,-1.6751564267005055
ESR2,-0.9206734058285847,-1.235078904878855,-0.27264222617019107,-0.4206613897923082,-0.4526297495907115,0.4570450696654857,-0.5166061520453177,-2.050295574757799,-1.4019191798391535,0.03878171855629767
RAN,-0.04096753944036285,0.5438512817954525,-0.23590569760025756,0.13620933479135516,-0.3098271022850888,0.6760425957346933,-0.5185482873698491,-0.060982627001528976,0.8622739662532299,0.009135856174983277
NLRX1,0.8872421073899442,-0.7831254309068024,-0.9298076515298761,-1.5727998049781564,0.010490926692629441,-2.35468660042983,-1.2759167206919861,5.344079667247569,-1.124606411183551,-0.7038422763793243
P2RY6,2.293496390427061,-0.20774958135050095,0.9509075357156656,1.2258095174201347,1.0032199289779833,1.5743605355533639,1.1916530026513892,4.693248963894344,-0.6363877701834423,0.7694185058453196
PTPN11,-0.33635401034486556,-0.2639164799688364,-0.6136417949434286,-0.4958651330888518,-0.6109545388324441,0.07884233967830045,-0.7692145994404064,-0.6413107975747097,-0.5921799558120789,-0.5617577222070219
GSK3B,0.07201521351374457,0.4329755020314775,-0.053832158854956284,0.016493424151760857,-0.03894292162874553,0.24086749067325106,-0.2581784152581323,0.4844611509409181,0.3698517235803572,0.10296766453365831
