,"fold-change edad [0,12] - SC2","fold-change edad [13,19] - SC2","fold-change edad [20,99] - SC2",fold-change mujeres - SC2,fold-change hombres - SC2,"fold-change mujeres en edad [0,12] - SC2","fold-change mujeres en edad [13,19] - SC2","fold-change mujeres en edad [20,99] - SC2","fold-change hombres en edad [0,12] - SC2","fold-change hombres en edad [13,19] - SC2","fold-change hombres en edad [20,99] - SC2"
VEGFC,-2.4437695271661846,-0.6942378480582254,-0.1130734347582979,-0.6126055239577832,-1.6573384102365118,-0.9855958541223605,inf,-0.3985288375405949,-3.6414457251647487,-0.5993722799093817,0.41101065929065733
RUNX1,-1.138494185332772,-1.0434194436337425,-0.05413771877519288,-0.002428715508386685,-0.8883376769791491,0.21430760221490014,-0.25238092255996664,-0.043886697107360664,-2.3024535152336627,-1.33795737222779,-0.06659359349475223
SLC22A4,0.12217480508463607,-0.6220947378789115,0.21362738379631172,-0.06945046346907177,0.059121702116976906,0.7264388287709302,-0.6519805291281123,-0.09853180320912028,-0.5249169741679216,-0.5482730152421468,0.5992849400065313
SLC2A1,-1.6491875152559432,-0.15683791275564754,-0.04572055212778746,-0.30268137669283096,-0.7362734895791979,-1.1437419877694206,0.2655315607162993,-0.06435516358928123,-2.213513830992283,-0.3700796475323441,-0.035879924669465206
SLC2A4,0.287850973362072,-1.5434886367621012,-0.4742921621041039,-0.18898617210216961,-0.6099362515612368,0.840944082690407,0.22100099104455567,-0.5656352512820039,-0.30600174148586634,-2.5900316410882294,-0.35685476481056716
SLC4A2,1.188822260783882,2.9303445669196573,0.14743302507974057,0.803089606612566,0.4500387490363745,1.6201247597683408,4.4894270885753045,0.19202730887413128,0.7007510812169312,2.152522477681187,0.09350190298882222
SLC6A14,-1.816387707402873,0.1836404921269583,0.4081481297933015,0.4846269006266018,-1.2132029343148127,0.021664917116401214,0.3132311114695805,0.7052707422735683,-2.841347471863595,0.18168376431088568,-0.017757470101050332
MAPK12,0.06345658781128267,1.7554435811795817,-0.13954181432546667,0.09224381027237462,0.02768404594960636,0.7775735052639885,1.1470004096007786,0.003918758523980047,-0.6145637312462131,1.6168525493079953,-0.3897095681027855
PCSK9,0.9479148076862461,0.302742796663191,-0.15344940439745391,-0.42599070091265595,0.5330666817977646,inf,inf,-0.015876777031886797,1.6593069254638706,0.13396382414236616,-0.40876935592823216
SLC4A11,1.8584247326766163,-0.15382681489072844,0.034846404615343676,-0.04120781857277702,0.5530295125273726,1.7895815219950542,-1.1860208247929949,-0.17317761006684568,1.8361829054183296,0.685858270420126,0.2861922824634034
ESRRA,1.6661760812968642,1.1571722673282725,-0.10498403633932304,0.11265616390579433,0.5465672131539108,1.1869338600124917,2.4960827522665197,-0.3202667573872549,2.514014431902551,0.7357631752303423,0.14577765061753487
EEF1A1,-0.3211458445268619,-0.915098811095574,-0.2868511892342536,-0.31861569930126843,-0.1257535220551433,-0.34141674689840595,-0.9266979558185606,-0.32509941966084077,-0.3277275518854807,-0.8757109184781802,-0.2428789866759848
BDKRB1,0.0009292768986339122,-1.216987617549556,0.08496235614151786,-0.5830838175990032,0.13451857799126712,-0.8182420397152176,1.4776457215892502,-0.5051345386144532,4.4496967497054705,inf,0.7121395021499769
BDKRB2,-0.8406913053896534,-0.1630850537756549,0.2151811914298244,-0.07425438816847514,-0.17983100353779996,-1.0040824394711163,-0.8004201319812452,0.2805340201110089,-0.6255053949897283,-0.2769595408628648,0.11643985327438518
BATF2,1.3257712992091215,3.065169873681931,2.3171526077038718,2.0841437672962964,2.1373712646933494,1.5456126580941973,3.2689495851023462,2.118410086954557,1.4516322461104154,3.2782689235157725,2.5021530825222755
ZFP36L1,-1.640205281562304,0.4408671939408414,-0.48926221064917313,-0.5227083801003685,-0.9791692773360111,0.025293122996380767,0.0873092622065294,-0.8327739368861564,-3.0289494857864416,0.6116479185606194,-0.08026801801465272
MAPK13,-0.8590504615487263,-0.683186640886158,-0.482389809276904,-0.968974189375027,-0.46119316152974316,-1.0021672142533125,-2.395466945669503,-0.8645688869748501,-0.5925378941034357,-0.5630452871413948,-0.0490729961543705
S100A14,-0.3985805981100219,0.7511833575630809,-0.21536052690795687,-0.16208941447634898,-0.008798684862911884,-0.4319695992353166,0.8294555742553843,-0.14445859533449867,-0.5556957011205942,0.6755120085858013,-0.30765346677918143
FGF2,-2.8655579746424964,-3.914607170912249,0.2568377222893255,-0.9521962317773517,-1.00510604134444,-2.5462449129765194,inf,0.5489346364880892,-3.0404134318334464,-1.5927934232640502,-0.09104476404810108
CTSB,0.13209285467632387,0.2540963784877709,0.0037651444576570535,0.32892053342090294,-0.13756696511823222,1.0597180243091544,0.2730095031214271,-0.03192635653920025,-0.8055990497950067,0.2532457272731126,0.04511986665172397
COL5A1,0.21935320604957423,0.7307309536941311,1.0786991760818745,0.4323875269569685,1.2650293885853123,-0.40410313411262,inf,1.0190505419176548,4.1756441800795425,inf,1.1500120246954526
COL5A2,-1.4055192917456425,1.5445669768601713,0.15239034912854096,-0.24396143293953976,0.12902795691991076,-0.20254469266203493,-1.1749276852865838,-0.2553652301093393,-4.04641395913199,1.6706013016527472,0.6379644210760986
MAPK3,0.45895453129352226,-0.8654077211045442,-0.12916619149945924,0.2166267157237429,-0.11346799912371197,1.33073931708042,-2.066092515750755,-0.4071854170031989,-0.6532507203408034,-0.2767986984406576,0.19042814239192837
NLRP12,-0.30228868032838985,0.562090135883015,-0.7859103462347689,-0.9298842100531376,-0.7098718804188324,0.4401699285267342,0.7849041276797273,-1.2834991840590366,-1.2240679006385098,0.38976291450838213,-0.3167607398424622
NLRP3,0.06157631391893467,0.5692939755625143,-1.2794356401030196,-0.6652870664947692,-0.824660218337159,1.3112342092028006,-1.806205408462149,-1.9556356715065961,-1.2967548590539248,1.555920723080106,-0.7944392677409655
KNG1,-5.34264751158004,-0.28107571639305684,-0.34308193900638123,-1.6007254838045875,-1.7548362579381227,-4.049445295603188,0,-1.0814323618732138,-6.214465259627953,-0.4737207943354525,0.3651391729280923
SOCS1,2.481003260241884,4.041626086958209,1.2230806655319877,2.3685436080102313,1.1057473723049545,3.452648862508523,6.08142748446036,1.1949504408285367,1.1315496500145255,2.2003769134885505,1.2663709372243068
COL4A1,-1.4730598032988664,3.0848878173980014,0.11633046660196192,-0.7782636241641171,0.9145515957931952,-2.8374994524773176,3.6911294816232982,-1.122257848548584,3.337545219237526,2.27767874690237,1.0946710247210314
COL4A2,-3.5799315038041577,1.408893906964534,-1.0271874556523322,-2.2281198960659085,-0.9241740740674597,-3.562417750323943,-1.7470088947110076,-1.6415100941407774,-3.671720638113611,1.4665689414618814,-0.3423888979028818
SERPINB9,-0.72198232146321,2.2261255811886524,0.003102014849469348,0.8111377893739437,-0.5708014958550779,1.307924157978575,1.7971310638002054,-0.017068136316389655,-2.5409536036367477,2.7225324920825855,0.034466984007563185
C3,0.8246369424747199,1.330385540136931,0.7719613264877647,0.8893324458477282,0.8262010425031813,1.5024485556187899,0.9942083694936468,0.5571971817920635,0.12782006570094528,1.4392498643298794,0.9978587753102102
CSF1,0.7187212489007175,1.8540720357225333,0.22086435025320755,0.7216180126012421,0.5075744667308822,1.8696680857355503,1.3504569970661866,-0.03479637542628634,-0.38119510244107835,2.8075622224679684,0.5238984523394553
CSF1R,1.4033009257319373,1.8722582257876308,0.27179404390103507,1.1745315674517454,0.16361007072050357,1.76149593213459,5.168611163038727,0.4426307429667723,1.1665138263905772,-0.2675246324595798,0.07195874562603127
CSF2,-1.3996223608125626,inf,0.43106739928148446,0.154081516185693,-0.31526081925341687,-1.707056369956252,inf,0.6453682695666015,inf,inf,0.17402804531386168
CSF2RA,-1.0594666501666534,0.837601390897696,0.07730810979074101,-0.09766730994311741,-0.3695057046236974,0.7888614143187987,1.2756270930951694,-0.5471067766521958,-2.391446578125211,0.6339483500948584,0.5166552719850042
CSF2RB,0.05992700762281189,1.6619982795513928,-0.16843828330812533,-0.34260088277962664,0.12209636819097802,1.2571145839282925,1.9744010401578402,-1.376855376411127,-1.6134071053198427,1.5005561656071142,0.7668853070433757
GATA3,1.2780916450226827,1.8261158812980667,0.5788388948784026,0.7727937754172229,1.2126054841677119,0.5380478391024273,2.0851903516511445,0.7413352019858261,3.4817920140906473,1.690130487079272,0.3711831355394466
IL17A,-1.4701950455852013,-0.9504223606696042,-0.6478380480730566,-2.2203591915263963,0.28190439521606536,inf,inf,-1.2986002396075351,inf,-0.692231731404603,0.22411060219746634
IL18,-2.1494927790696896,0.20684970041731207,0.0923891034490132,0.11873172080676972,-1.5138301106970455,-0.2527243194877174,0.9617998019000339,0.12047630674064588,-3.4779361125066695,-0.44443130026920247,0.05221717484216016
IL18BP,2.0820722156795295,2.4958953275132156,0.4954928920756006,1.1668142418566587,1.1573897477074715,2.045212213459854,3.366195840643122,0.47897340062585697,2.473143933227238,1.9953628841100741,0.5067108448083788
IL18R1,-1.3753536311910974,1.141713221565451,-1.1301723562319932,-0.470387845414638,-1.4164267951236846,0.17555473825923215,-0.8315101674250016,-0.9367106801108674,-2.9030391367069464,1.4812696298201078,-1.291457761172131
IL1B,-0.49018827578733354,0.9876702163770508,-0.6212692950489948,-0.8266299755064908,-0.2632745963871795,0.619910952347726,-1.3787309820045581,-2.5720502760641386,-2.0952381248452236,1.4618783015814008,0.2699570782817144
IL1RN,1.068335553117486,1.6497557057914216,0.5727082227698641,1.0252945099755173,0.8086076531542994,2.4249433264818685,0.28457060375876725,-0.6900403454070638,-0.9428320145044505,2.297117650377575,1.3802831017852684
IL32,2.118272426632127,0.713660349020832,0.7422052354658302,0.9150987009305935,1.2896904041055883,1.9746171055389263,-0.7313553333010119,0.6625706138983258,4.158095689098392,2.2134996565154275,0.8386732718776371
IL6,0.9135643854664356,-0.38178137989658795,-0.2816669120259221,2.123243269090635,-0.45621743085336985,3.0163494270889513,-2.242849837535599,1.2220620350454876,-1.2680148311973514,0.49176516248755203,-1.1385586371507361
IL6R,-1.060632126578315,0.31256432716327437,-0.8285033627262199,-0.5081814577881981,-1.0788904346922188,0.730471867664552,1.1034123687580255,-1.169546750209666,-2.668376707318908,-0.013675924778559981,-0.4741074093406117
IL7,-1.0524224530104942,0.7839437784048622,1.090814702471635,0.6827074935401134,0.03864633734981552,-0.2148093269197184,1.7073058497999414,1.1764887384966456,-2.0151768077921113,0.4841881020232713,0.9964310824852386
ITGB2,0.26718902907031833,1.3703094448535582,-0.3524142691229659,-0.4009548218373518,0.07539321504564366,0.7493776192383156,-0.1814533178585411,-1.0867522956954414,-0.18672418815779324,2.1524765324799033,0.27660190498167014
STAT6,0.37878083246168137,0.9197860430859904,0.1677795677772569,0.255991185599942,0.2777684423481938,1.08576677626737,0.6853329631802242,-0.11379469885393567,-0.3843460513917425,1.273531235656026,0.4787879558883583
TGFB1,0.483601926182446,0.7571026828171251,0.05153265793516212,-0.006992882014197553,0.2213856931414143,0.6607873874493584,1.293524812631211,-0.24995637150222155,0.32156366727420016,0.5096837364298623,0.38224478706218773
TGFB2,-1.6908689780970043,-1.1725670545392886,-0.5909560783653057,-0.4218544556890981,-1.508542070361973,0.14965532484238603,inf,-0.5895635528686746,-3.300159453828957,-0.8144961432950799,-0.6078836175783944
TGFBI,0.6607276554402651,1.4911021785781848,-0.22001650854642202,0.7554544288725642,0.48690931179821306,1.0533500788086483,2.8665356943969655,-0.25653818298039943,0.2561493747277117,0.8637007137156173,-0.17290226552176333
TGFBR1,-2.7257917571316717,-0.03868559286920801,-0.32435179244484263,-0.9587458989572136,-1.4629384396704017,-2.1145390160297683,0.6539736139997159,-0.3507681230233942,-3.3640344159864886,-0.4059504791259348,-0.28723018061297845
TGFBR2,-1.6121956143553804,-0.884873781944469,-0.10280232962736045,-0.6567392881780401,-0.6245017858816608,-1.0927037144669205,-0.9566294280208458,-0.322214056139049,-2.1756527186962766,0.1580199443364092,0.15061835080892572
TNF,2.3236111118841936,3.208173134206975,0.9422922800298212,2.2452165463840736,0.8247997994995931,3.582526328337142,3.428406595817805,0.8846622979702976,-0.006332986882480738,3.186345716508984,1.0126672289678773
TNFAIP1,0.2670235519968483,0.10108589934954151,-0.11299745781428401,-0.09467542224329757,0.03524192942727341,0.5588520362119335,0.3437965569780388,-0.3708481558374083,-0.07046935907872395,-0.04018802368525161,0.16590288045456475
TNFAIP2,1.2020751886071765,0.2134614248205105,0.06490476178977445,0.3818465215503021,0.3074738710206934,1.9192827048376933,-0.49756367766399257,-0.4752552894039456,0.30782400805127325,1.0053953353609528,0.5229670122573562
TNFAIP3,0.055331385331279744,0.8076567879818368,-0.33377953397872445,0.41332918563484317,-0.3639921824579058,1.1362937007338445,1.1515677830978053,-0.46744049035237983,-1.33792951265286,0.6430092626713529,-0.19483528760873842
TNFRSF10B,0.7055687736984448,1.0334729279176922,-0.30972842974521414,-0.44898650259584477,0.34498536171114463,0.9009498773198377,1.0440551902520712,-1.1720188066178876,0.5977486765717194,0.9329626809028118,0.43695982967032765
TNFRSF10C,-1.0397236982187505,0.47686496868184935,-1.0046028431204117,-1.8270742565042126,-0.40079025337901397,-0.4279715909494446,-2.7321461892303636,-2.4567904209304197,-1.7426634159229561,0.7910980562008029,0.09651831770826491
TNFRSF10D,0.7280273832749824,0.8296740178812945,-0.5932599988581029,-0.3837971859444046,0.01406899114954707,1.1794420719258685,0.054511187437007336,-1.1567963178368863,0.2990124232334155,0.8015184634648542,0.023317156608295433
TNFSF10,0.6279605753210167,2.426309211225863,1.9502563326163176,2.0663232694947857,1.1073850058153847,2.1654140936976427,2.4231904810958724,1.7762906419703193,-1.0685715326322052,2.5089615353031682,2.1520245427720543
TNFSF14,-1.8964958945956703,0.17676693147475692,-0.4507431276463636,-0.972848857887348,-0.8171150567596571,-0.9758907776949995,-0.7122482118392125,-0.9608170563329198,-2.8204547821390515,0.19856519214801105,0.057421869309743724
TNS4,0.7572996722141291,-0.586846294192391,-0.07738603401411928,0.018049599497356416,-0.19890661965317796,0.6670264853752795,-1.8360957462400498,0.03510421066025921,1.6135854355678998,0.04579292399648703,-0.22456238198665357
SERPINB1,-0.4641945852807416,1.2665207615434475,-0.01017634744440718,-0.4015584653482388,0.29899956609046224,0.18980193711618956,1.0672535512611963,-0.7935474135232784,-1.1697389315294189,1.367280664477624,0.8044800587302806
MSN,-0.11045445136743001,1.1683696585730192,-0.17104577195780285,-0.010303645723515697,-0.047078504958208395,0.6409575833451198,1.5266715774966646,-0.47032437737251653,-0.8758263633272679,1.0052966960826664,0.18392032129457414
TRIM27,-0.7705447475059289,0.03062178401459058,-0.03790659070661898,-0.10297046060841636,-0.3703052982805288,0.45078529554429475,-0.818374602341302,-0.13414145559877494,-1.9264129589942272,1.083054409968784,0.07430807794885642
BST1,-1.71947245584607,0.8437150910139918,-0.08429832733285562,-0.8087105294880894,-0.21023802937056638,-0.7073895116134354,-0.46175502284313774,-0.8385771056817497,-2.790427564586396,0.8692033282737721,0.6530490181671132
ENOSF1,-0.4428760893758437,0.13832696924821924,0.3470778070351261,0.3487351724691201,-0.16524020101601541,0.41324379007339174,0.16487798998100409,0.37688338965079854,-1.3254932199721428,-0.00395645415014129,0.30149804267442093
ARHGEF26,-1.1594397477962568,-0.476830880771646,0.1417673360757959,-0.13689617412440105,-0.4567901428102227,-0.2291093208707868,1.5702915862500673,-0.20591749654907726,-2.079448790824895,-1.3236149178202699,0.49687241520250036
CDH3,0.4861273949611407,0.9942380611180651,-0.38560527039097636,0.63219883831182,-0.3468550080260924,1.6573059233606016,1.5710880001543912,-0.3153917602611834,-0.6898299664389651,0.23844182039521541,-0.4769816543840494
CD44,-2.007116242663953,0.8740901431336222,-0.9709109766115286,-0.9380952068920563,-1.3403529682928002,-0.31171002898896416,0.058424464032521245,-1.3334926136395435,-3.2336505286124866,1.0860761514262023,-0.5799530024134196
ITGA3,-0.17725340696733766,0.28963467941486837,-0.06828769358146289,0.02373691739776854,-0.2289838468531676,-0.08759376390520018,1.2606418806938742,-0.06216417776312706,0.5476986859610707,-0.2671501286916977,-0.08249822762666778
ITGAL,0.7429054621567821,0.06697296694808061,0.5869734863408271,0.4582038740943932,0.8925648901131735,0.9449082152036822,-0.05008232632808464,0.09591967203818873,0.9278823071124972,0.6506254387121728,1.0725202076944194
RHOG,0.4407979360794774,1.3396736157883677,-0.36379404213872096,-0.20138399161784848,0.0028933944052605054,0.8904726755471516,1.379067799594485,-0.7731382174758237,0.04488767805462339,1.3425593298446779,0.09423832600165383
DNM1L,-1.602134279782706,-0.30337047991966715,0.37658273600954484,0.18854248851091815,-0.8561391059040407,-0.3779431442420249,0.2136453218598855,0.44451098149128415,-2.6278129264367145,-0.550909423092418,0.26499462610409796
RIPK1,-0.7073982948693509,1.345228182183944,0.32466242441487353,0.3657044626697199,-0.04907275780960633,0.28065457074630207,1.9794875711914783,0.07034159005137824,-1.6520297204751166,0.9189712169283578,0.6030072412192863
IKBKG,0.5607911538629412,-1.2538520943298497,0.008199434940363536,-0.33199532880776234,0.34905895044935903,0.9003622272423132,-2.490075130747902,-0.11926825473654963,0.1336526706459688,1.438816050171394,0.16885924298861688
PNRC1,-1.456804826088406,0.1841601870820147,-0.6282654203526375,-0.5364269348414764,-0.9741460232566594,0.02262858271395348,-0.4106920009563466,-0.9971492294012105,-2.7721410070590045,0.5005026531865705,-0.23482048039655043
HLA-DQA2,1.2960942155697617,1.5105037587780736,0.8482013009837323,1.2986434826264863,1.161818017692711,1.4774610067988811,1.8413133540266897,0.8146472617503359,1.0814416389800428,1.406997706149253,0.8935239649734823
HHLA2,-1.7064205752347588,-1.386717331764029,0.21769661313759975,-0.30322426286063875,-0.600967321070539,-0.6506409042132006,-1.7922984114069591,-0.027718927683436263,-2.5685506805426117,-1.1142003739629385,0.5110665152041193
HLA-A,0.9899641016279445,1.4529086380412657,0.9520653142121295,0.8680257146479785,0.9440871171935206,1.6411845480984404,1.3632556844145318,0.6584232843510047,0.2842046318648853,1.5763729567701923,1.3087140736753433
HLA-B,0.8611133216647542,0.5125613422744155,0.8020708602393498,0.4921657870983195,0.9734335916138792,1.460403683520283,-0.20922660321267683,0.33141071096015745,0.2121732569770633,1.158016397520212,1.400490447488876
HLA-DOB,1.4003550857196798,-0.711932659840636,1.587617281235727,1.3280106805426106,0.9586351692952113,1.522048098416686,inf,1.2266377803515571,1.9864707913321136,-0.8646660931407288,1.9598534658831162
HLA-DRB1,0.5778539628056266,1.6073155166547433,0.9728548693179092,0.9255841791711759,0.8862660554200654,0.9360347115947424,1.7528767396913845,0.8553189038812928,0.22555253139523854,1.5656827398829523,1.1184159638441669
HLA-E,0.6854961822104679,1.1370665173574033,0.5390837563321278,0.2160385246784667,0.8369166251942707,0.6960002469480504,0.9266798736999614,0.08042121020673534,0.9642384208609562,1.3151678320229134,1.0856633795261532
HLA-F,0.6310019977451838,2.1894392313047395,1.1864102033350656,1.2689966990428916,0.9889107597127683,1.7957143974446967,2.082713165312537,0.8723451598260054,-0.5134715374711734,2.2871376428534456,1.5056079796298363
HLA-F-AS1,,,,,,,,,,,
HLA-G,1.5187627062247087,1.273747573260429,1.5726412090346469,1.1564520208994222,1.5625114191896972,1.915321531880993,inf,1.279727376203169,1.01660027043492,1.424173739683788,2.0252807028127107
HLA-H,,,,,,,,,,,
HLA-J,,,,,,,,,,,
HLA-L,,,,,,,,,,,
IFI30,0.4904620786601319,2.6463279898564465,0.27380183479648007,0.6349822082536145,0.6176297703823812,0.9573366507955304,2.458478273441204,0.16992497204008247,0.01905555639275847,2.971995104418063,0.4035079821696935
FGFR1,-1.228035491990849,-3.2674780457323163,0.07843398974792358,-0.621806158059854,-0.9293464654547142,-0.4347070160247899,-6.626412216071415,0.23461206226938786,-2.0737144386146884,-1.3527380188800078,-0.26463470878582057
FGFR2,-1.345962231163661,-1.2752312703761186,0.10703423683677937,0.18776358836518064,-1.1251968222428106,0.7835249588732011,-2.4888526491367453,0.1956379416529196,-3.071187856951919,-0.3610602497944466,-0.021147287522876024
FOS,0.09048859194785498,0.018545652403089297,-0.9397499200788195,-1.049451794286971,-0.22398419996565103,0.42179544533328817,-0.528090328366062,-1.7425026136728858,-0.23345089369694805,0.3156779410394944,-0.14653037021116458
ICAM1,0.22480982813459774,0.7653402612886354,-0.48861828272925,-0.3163175592656662,-0.3215476098027859,0.887494199782505,1.5568814538314646,-1.1168831177817191,-0.5118418655933954,0.21833395214959134,-0.013710688084950247
JUN,0.49510538566257517,0.3797232062302154,-0.1390174034888979,0.038581332776438014,0.3216274181982967,0.5745276675778019,0.12462817148379969,-0.23480798754531268,0.446378643947154,0.7376364115734265,-0.01950494379923121
JUNB,0.10512899518787236,-0.02188912856449762,-0.6446121592518255,-0.8705140573400314,-0.19622086117537016,0.4182370850709135,0.21839724103910862,-1.4069035624645871,-0.05159484869298206,-0.13574018604628288,0.12172923890697177
JUND,0.8545137250133946,0.7881854770787835,-0.17737992190322557,0.11076737940377347,0.3309625474769703,0.8222755460982557,1.8398855554541669,-0.4192759589637826,1.1614856273157446,0.3160111409337518,0.11629264276662162
MAP3K8,-1.2612177108118465,-0.49029189766931336,-0.6847039278300711,-0.42394126601712273,-1.1435939411941274,0.41444155714681263,0.005098621525840359,-0.7931966153716773,-2.464098141096662,-0.7564618533905313,-0.5557725452230685
CCL2,1.4433172337439064,6.3067348744634195,1.1794730349863272,4.416457875276017,0.2207561705613292,5.591370447832231,6.20432285668129,3.0162940333238306,-2.187668171497897,6.959493582666285,0.3824445922017693
CCL20,-2.272563000977598,0.22369331344039914,-1.1415159761052862,-0.9238724035400511,-1.8987479468146222,1.6774975441302407,-1.928991228873934,-1.4727060853484903,-3.820947957867441,1.4313420019666483,-0.7885269505607955
CX3CL1,1.9038840775934605,0.6858065574876474,1.0736874211155727,1.2720822041170834,0.960100067472129,2.208648560460559,1.219055819038741,0.944815628516936,1.99285724814539,0.41849594783100535,1.2372391912936878
CXCL1,-0.8801641560788585,-0.09925635783905301,-0.5550743547264584,-0.7107672696132961,-0.573695899938509,-0.4932786156954201,0.09757536544087168,-0.8138008130027989,-1.377897654174067,-0.15636967202657856,-0.2618558600669049
CXCL10,4.179196594795417,4.7991179305709055,4.629963993076761,5.913343496959118,2.944486983235711,7.0515832795580975,4.718140528773405,5.603005640504581,0.1796821721987365,9.162003925797064,3.6361151746800306
CXCL11,9.143846601930951,6.026042133368874,6.303690219994209,7.378923636478212,6.472616808889995,9.683656454639499,5.8808169556348115,6.789503095666919,8.84684224352418,12.580590521758323,5.679270557950192
CXCL2,-1.9161639793633225,0.14457347821887917,-0.8533012718372485,-1.0704453466231023,-1.2144196821645619,-1.1454171429036792,-1.7110731944049589,-1.0241002183267283,-2.6000748527957915,0.5891464369845959,-0.6910853301997067
CXCL3,-1.2311247668627998,2.073141482889503,-1.2468722015614306,-1.3533245394012503,-1.07472748850646,-1.9276461039868897,0.5372700037306802,-1.2271301661931846,-1.4891159752376706,3.434967666269701,-1.2320111501232158
CXCL5,-2.752211904325639,0.7752779589152917,-3.1627438236467036,-0.5789881219091684,-3.256883444573238,1.268357431834406,inf,-3.2173667411573024,-4.534486029945495,1.7059785304846529,-3.094239318267168
CXCL6,-0.7801512197049183,2.3243982367303273,0.11605713758520793,0.8297661341419101,-0.4708875366785955,1.0511762388582884,4.324809779998386,0.44352003673048995,-1.824335025004951,1.7219025501427312,-0.2558296451430848
SERPINF1,-0.305501418918531,0.7767282554402581,0.09399055856811328,0.2086851430479526,-0.05474091361731513,0.3369452739634639,0.5894456190746559,0.11680363076846768,-0.9691763864709863,0.7604101808511095,0.05379517772964181
COL1A1,1.1827230849526151,1.8324233425217493,0.2218385313368286,0.5930215328099699,0.6965859541208952,0.6792951651090103,4.218925976251214,0.05120359309762445,3.5241385935378577,0.8856720007822654,0.3961454924616839
ACE,0.9202924003146958,0.4874129490194117,-0.07726397819415189,0.2907371868157275,0.3685368615488225,0.9264529504116781,2.8556117624297346,-0.14858030263774244,0.8590347243552943,-0.25622872232780786,0.00846105068759484
AGT,-2.6293549827367775,inf,0.11959008950737327,-0.39629789779318386,-1.0093833387625046,inf,inf,0.04333440392494491,-2.9942493051812775,inf,0.20948620657854325
REN,-1.657188157542098,-2.4454811139240817,-0.5481474289260877,-1.0400353590548495,-0.869728652532721,-5.41201424536745,3.7319629103219354,-0.763939374973823,-0.0835384282817419,inf,-0.2998643401357272
IGF1R,-0.06302842600083453,-1.1754852587738658,-0.277868084793374,-0.18763981794681828,-0.44522060813500614,1.0258898958999303,-0.9415158641011937,-0.44036397568051044,-0.9662261808642756,-1.2496362097948022,-0.09269914746743536
ATP6AP2,-1.8502064103592584,0.13749489100886694,-0.08362084954949801,-0.17802386776039658,-1.0467350766237424,-0.5014133397234687,0.7617418142943598,-0.20966870774034144,-2.9531311517171446,-0.36714606594455573,0.07571876284410543
IGF1,-0.08921636634688723,1.8729138764183122,0.8741371089218459,0.834388779982003,0.38933660289592864,0.7597813138959983,4.048967595702648,0.7630774222370313,-0.9532259479614813,1.1594172286989604,1.0072687844075687
VDR,,,,,,,,,,,
IFNGR1,-1.736357024439608,0.44953341860411067,-0.49933591465009725,-0.5409203645895897,-1.0175437798940898,-0.21819243509388034,-0.8342965144226384,-0.7993827621052654,-3.0540489569282254,0.6215851684675804,-0.1586869653815407
IFNGR2,-0.2459855772472954,1.054303969457229,-0.3633489519179314,0.16556163482911102,-0.43110160101863737,1.1585961513797727,2.6084708994148826,-0.7344072325791656,-1.4755677232029891,0.07669048141441674,0.010107669865944392
ACE2,0.306556201016304,3.6943664798686227,0.9434734362908355,1.5718363348697941,1.0192975110892424,0.37324826141776474,5.116232396708463,0.8699205417479915,0.20437813886106337,1.8919736243710548,1.031778199863356
ADAM17,-1.599074618896638,-0.0016019155765097525,-0.11674114143673343,-0.4596420587622286,-0.7005123636066035,-0.8282885379415298,-1.476306373414927,-0.23456479667786548,-2.3886172543274284,0.1284235080585855,0.027267697036607853
ADAMTSL5,-3.5822201892261747,0.9472863993447223,-0.3832844960198692,-0.27612312375413933,-2.4043139012801835,-0.2278029814059276,-4.828678819093676,-0.16449877388966844,-5.1012367903074765,1.8832568853715614,-0.7009146256631785
AGTR1,inf,0,-3.8980754590131848,-4.106957597774942,1.285022205540283,0,0,-3.956817248347082,inf,0,inf
AGTR2,0,0,-2.8620427316593897,-3.0151419471192895,inf,0,0,-2.8650015976914296,0,0,inf
CAV1,0.2879693345671941,-1.2930053717836498,-0.7607492480745246,-1.0928952203376732,0.7863203908456747,-1.5040112371705723,inf,-0.8553853959340162,0.20730241251140222,-1.4700695696011847,-0.6412004654677509
CAV2,-3.2901332363796696,-0.5394986782606712,-0.012770333759795728,-0.6985832100516092,-2.1262765866835993,-1.5082123367355942,-2.602771147686614,-0.12734586358120129,-4.279584908987727,-0.17133132039352525,0.12524821550980464
CD14,-0.12363866400920569,0.7531058771441917,-0.47189686146817955,-0.5165637422663689,-0.2260558936052231,0.32000439081768356,0.8670712279306981,-1.1821282291554855,-0.49318010043117694,0.6467319545338751,0.0705612067767118
CD209,1.0475581938466318,0.7668581827572674,0.16089518239748546,0.5330628949541756,0.33830291158162473,1.1604844862636405,2.903729258588415,-0.07083064006894929,1.7741892134501724,-0.6488246541740914,0.40430306942995853
CLEC4E,-1.9653942155054105,0.9167360549110529,0.04742326414523219,-0.2195331160506269,-0.7673370080615947,0.8213118041155872,-0.06135520278019195,-1.033215777215671,-4.378391800221219,1.6279219892563046,0.7201450110203786
EGFR,-0.42291123231211386,-0.9835493137448541,-0.03786821331331124,0.1557948493041271,-0.694464197755298,0.8323537251993725,-0.8975848968467702,-0.03216639538354082,-1.8224507184829086,-1.0833902334600962,-0.05872516026232017
