,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2,Promedio Control 7,Promedio 7a72,Promedio 7b72,fold-change Control7 7a72,fold-change Control7 7b72
SNRNP27,0.021627696608005946,0.019324919769979423,0.023429221771295798,0.032095935101097726,0.027629815458577178,0.01982695669264058,0.020476308188992685,0.027762578436196762,0.023728386075608877,0.43918593813681733,0.21265835102842076
SNRNP35,0.002850799045500841,0.0020399281942355785,0.0015501746398860698,0.00599594392068638,0.0038832949589831414,0.0014383394923581647,0.0024453636198682096,0.003773059280286225,0.002660817225670653,0.6256857606604086,0.12182040700897187
SNRNP40,0.013979879937343875,0.004651036283888994,0.016659471761072617,0.01278546865331644,0.009141207602646386,0.009316014249254968,0.009315458110616435,0.014722470207194529,0.009228610925950677,0.6603211299406636,-0.013513206667751599
SNRNP48,0.01296565335466614,0.01898493172605198,0.031160472492519412,0.014372630277203799,0.021650228529742414,0.012458232833655908,0.015975292540359058,0.022766551384861604,0.01705423068169916,0.5110734223944933,0.09428732616231601
SNRNP70,0.062416052195178984,0.05573083828128471,0.11131823711745285,0.11251212413999757,0.07979655659393362,0.06083069637891439,0.059073445238231846,0.11191518062872521,0.070313626486424,0.9218240832597533,0.2512945504330569
SNRPA1,0.009566623721113136,0.009764456291718729,0.019347749302600963,0.014108103341590555,0.01573937248657058,0.014693191121730325,0.009665540006415932,0.016727926322095757,0.015216281804150453,0.7913363706426194,0.6546936280565142
SNRPA,0.007318878320150222,0.007534134799010538,0.018974922488341144,0.017458777883176735,0.014296023919402934,0.012259078135004976,0.00742650655958038,0.01821685018575894,0.013277551027203955,1.294517899742671,0.8382334444717696
SNRPB2,0.011622488419543681,0.015503454279092544,0.02645108119627273,0.017370602238822978,0.02996666552348597,0.020335907591665238,0.013562971349318113,0.021910841717547855,0.025151286557575606,0.6919716314327898,0.8909589238258434
SNRPB,0.08327622597759245,0.07400859489918479,0.12766374943772496,0.13058813153875456,0.16433554418112004,0.11951494764665704,0.07864241043838863,0.12912594048823978,0.14192524591388855,0.7153994100300947,0.8517517944110876
SNRPC,0.00857980866764472,0.007574933363314449,0.012577999292377781,0.014901684153534234,0.01659850853989257,0.01002411984693056,0.008077371015479584,0.013739841722956007,0.013311314193411566,0.7664076720987664,0.7206952990962656
SNRPD1,0.02513637235453048,0.023663167054422552,0.05093991601697581,0.027334450234539582,0.051548163167565456,0.03456440440393477,0.024399769704476514,0.039137183125757695,0.04305628378575011,0.6816723915534264,0.819356273909121
SNRPD2,0.01869466297487714,0.017937768590095677,0.031513676858441766,0.031126002982582723,0.04409086221761774,0.02480582417448922,0.01831621578248641,0.031319839920512245,0.03444834319605348,0.7739553723116471,0.9113131311770335
SNRPD3,0.0368685069025087,0.022602404392194703,0.0469369333928353,0.0421479587309602,0.048042888071789955,0.025204133558440783,0.0297354556473517,0.04454244606189775,0.03662351081511537,0.5829966035040757,0.3005859150424767
SNRPE,0.014637756640300445,0.018386552795826395,0.029492563089499966,0.02918613879659216,0.0413416268546083,0.017702639904063906,0.01651215471806342,0.029339350943046065,0.029522133379336103,0.8293085615653261,0.8382685857660178
SNRPF,0.02149063896195934,0.017910569553675624,0.04042227540728292,0.036328366096429365,0.04749304099918807,0.020645703789813914,0.019700604257817483,0.038375320751856144,0.034069372394500995,0.9619389282217944,0.790235490450913
SNRPG,0.06477344370331481,0.04656476092785308,0.08007927474055343,0.08226787760095243,0.10443657857856725,0.0648801752529667,0.055669102315583946,0.08117357617075294,0.08465837691576697,0.5441333546556465,0.6047760099246479
SNTA1,0.0016995148160033515,0.0013735516510325094,0.0034927985548860673,0.0005290538753096458,0.00024055809480314137,0.0005753357969432659,0.0015365332335179303,0.0020109262150978567,0.0004079469458732036,0.3881811760800475,-1.9132255263665567
SNTB1,0.036128395602259784,0.030245335367519246,0.04628939208849906,0.02557093729642499,0.03244097734701908,0.041667588681035234,0.03318686548488951,0.035930164692462026,0.03705428301402716,0.11458317558778691,0.15902793714053434
SNTB2,0.006989939969638376,0.00403905782577955,0.00996821160678252,0.003438850188491909,0.006735626655250051,0.005155893871254814,0.005514498897708963,0.006703530897637214,0.0059457602632524325,0.2816914009467861,0.10863149992504774
SNTG1,0.0,0.0,0.0,0.0,0.0,0.0001548980991633405,0.0,0.0,7.744904958167025e-05,0,inf
SNTN,0.0,0.0,1.962246378414331e-05,0.0,0.0,0.0,0.0,9.811231892071654e-06,0.0,inf,0
SNU13,0.04108988240460981,0.041084153839675855,0.07474196459399736,0.07300943479068954,0.11502113474203052,0.0510942444275629,0.041087018122142833,0.07387569969234345,0.0830576895847967,0.846417258273583,1.015431109731918
SNUPN,0.004276198568251262,0.005167818093568283,0.010674620304490918,0.007054051670795277,0.005498470738720418,0.005133765573135304,0.0047220083309097724,0.008864335987643097,0.005316118155927861,0.9086119784595679,0.1709725834033134
SNURF,0.0,0.0,1.962246378414331e-05,0.0,0.0,0.0,0.0,9.811231892071654e-06,0.0,inf,0
SNW1,0.006304651737472486,0.004882228145053212,0.00851614928624387,0.007583105544573739,0.008797553180682514,0.008054701156315703,0.005593439941262849,0.008049627415408805,0.008426127168499109,0.5251862010825353,0.5911338822651983
SNX10,0.0035086757484574104,0.0022303214927081906,0.007868607981907631,0.003174323252878663,0.002989793463782304,0.0010621583942883354,0.0028694986205828003,0.005521465617393147,0.0020259759290353198,0.9442525858168972,-0.5021816475414401
SNX11,0.01069049642256103,0.0045830386767158095,0.011714610885647899,0.0118155365475613,0.014845870992004821,0.015069372218687628,0.00763676754963842,0.0117650737166046,0.014957621605346225,0.6234763438180086,0.9698467758507209
SNX12,0.030481620569676748,0.02299679050896226,0.03820493701273186,0.021250330656739588,0.03271590088332002,0.02748334844942937,0.026739205539319504,0.02972763383473572,0.030099624666374697,0.15284803528218302,0.17078889560628657
SNX13,0.008853923959737926,0.0060517869771458555,0.007848985516502016,0.0092584428179188,0.011684250318193196,0.00836449735446438,0.007452855468441891,0.00855371416721041,0.010024373836328787,0.19875771653705457,0.42764693563995143
SNX14,0.01296565335466614,0.013341130391945233,0.019230014518701335,0.014637157215369016,0.025430427164994242,0.01785753800425077,0.013153391873305687,0.016933585867035174,0.021643982584622506,0.36445263545819456,0.718531109442277
SNX16,0.002138099284125631,0.0024479138340500767,0.003924492759673353,0.004056079709176101,0.005910856043171834,0.005930384367739031,0.002293006559087854,0.003990286234424727,0.005920620205455433,0.7992517570040871,1.3685078293508048
SNX17,0.02310791918917501,0.02515911439610957,0.0434048899042933,0.04585133585506536,0.04415959312550836,0.03425460822136144,0.02413351679264229,0.04462811287967933,0.0392071006734349,0.8869146390784716,0.7000767961420805
SNX18,0.004687371508323946,0.0034134798462354702,0.0074172913145594205,0.011198307026877108,0.010825114264871207,0.0025447544862230932,0.004050425677279708,0.009307799170718264,0.00668493437554715,1.200366547624549,0.7228398625707148
SNX19,0.006030536443446405,0.004759832453753784,0.007456536242525964,0.007935808129644686,0.016083026908534453,0.005598459869245795,0.0053951844486000945,0.007696172186085325,0.010840743388890125,0.5124687939260808,1.0067195028870553
SNX1,0.009045804666136045,0.011654789751785605,0.016070797847263847,0.012873644297670198,0.01790439534208513,0.012236949834660418,0.010350297208960826,0.014472221072467022,0.015070672588372774,0.4836141560008766,0.5420716090128638
SNX21,0.0004934075271207831,0.0002447913834050076,0.002295828263854197,0.0,0.0008935014948832986,0.0010179017944892373,0.0003690994552628953,0.0011479141319270985,0.0009557016446862679,1.6369332138233506,1.372550692975129
SNX22,5.482305857327117e-05,2.719904259518206e-05,0.00019622463795522074,0.0,0.0,6.638489965414622e-05,4.101105058422662e-05,9.811231897761037e-05,3.319244982707311e-05,1.2584215907280332,-0.3051575878151754
SNX24,0.001206107288689281,0.001672741120337295,0.0022173384087745174,0.0029097963147134464,0.0037801986320764413,0.002766037485218584,0.001439424204513288,0.002563567361743982,0.0032731180586475124,0.8326609841201872,1.1851738169491441
SNX25,0.0018091609330339214,0.0008023717565820552,0.0015501746398860698,0.0030861476059729337,0.004089487612796541,0.0013276979928604194,0.0013057663448079882,0.0023181611229295017,0.00270859280282848,0.8280840811899867,1.0526467591942388
SNX27,0.007236643732522262,0.01359952129759103,0.019171147128173863,0.01102195573561762,0.013402522424837172,0.008939833152297665,0.010418082515056645,0.015096551431895741,0.011171177788567419,0.5351292574272336,0.10069152971325887
SNX29,0.0,0.0014279497362873657,0.0011381029002199316,0.0008817564588494097,0.0005842125160684291,0.0002212829988174867,0.0007139748681436828,0.0010099296795346706,0.00040274775744295787,0.5003096454441335,-0.8259967365798456
SNX2,0.018749486033295786,0.019229723118324663,0.03159216671437485,0.019751344677205986,0.03247534278508747,0.024938593976556574,0.018989604575810226,0.025671755695790416,0.028706968380822023,0.43497210116576424,0.5961911175016711
SNX30,0.003837614100902133,0.0024479138340500767,0.003276951452492424,0.004496957938600806,0.0018213684319629848,0.004801841074642069,0.003142763967476105,0.003886954695546615,0.003311604753302527,0.3066063676423368,0.07549656977189605
SNX33,0.008771689372109964,0.012865147146569854,0.026097876847418527,0.007583105544573739,0.008900649507589216,0.016065145714167336,0.010818418259339909,0.01684049119599613,0.012482897610878275,0.638444638063631,0.2064632799272584
SNX3,0.05726268467676646,0.057947560241272136,0.07939248852247412,0.06516180229519072,0.09945358948708187,0.07362085371106353,0.057605122459019296,0.07227714540883243,0.0865372215990727,0.3273424208684198,0.5871236946087277
SNX4,0.01302047641308478,0.011002012729372252,0.018562850748959477,0.015871616259289373,0.018179318878386076,0.012679515832651398,0.012011244571228517,0.017217233504124425,0.015429417355518737,0.5194676997641775,0.3612979372240438
SNX5,0.11060552068819733,0.06303378121268181,0.12713394293151184,0.13208711752849603,0.132547510220908,0.09670067048092765,0.08681965095043957,0.12961053023000393,0.11462409035091782,0.5780894074863434,0.4008167572281368
SNX6,0.030755735861769953,0.027103845943527296,0.03663513989407012,0.04505775503546576,0.06498505103999717,0.04801841074642069,0.028929790902648626,0.04084644746476794,0.05650173089320893,0.49765471254839594,0.9657391683511736
SNX7,0.004824429154370548,0.005235815699129162,0.0070248420377386775,0.0061722952119458675,0.01474277466509812,0.006240180565887708,0.005030122426749856,0.0065985686248422725,0.010491477615492914,0.3915595922050826,1.0605524618911981
SNX8,0.0016446917573914228,0.0013191535657776532,0.0041207173966613785,0.009963847985508723,0.0028866971375106814,0.0030537053830227024,0.0014819226615845381,0.007042282691085051,0.002970201260266692,2.2485729825817424,1.0030905326773683
SNX9,0.03484005371782446,0.021011260398852923,0.022153761625184246,0.024424653909618253,0.023265404309479692,0.039432630390735766,0.027925657058338695,0.02328920776740125,0.03134901735010773,-0.2619296620477131,0.1668289957224367
SOAT1,0.0007401112907778184,0.0004215851602817526,0.0008045210156334732,0.0007935808129644686,0.0010996941477440837,0.0006195923967423641,0.0005808482255297855,0.0007990509142989709,0.0008596432722432238,0.46012619283080114,0.5655768666042591
SOAT2,0.0,0.0,7.848985516502015e-05,0.0,0.0,0.0,0.0,3.9244927582510075e-05,0.0,inf,0
SOBP,0.0018913955210484582,8.159712778554618e-05,0.00021584710173936405,8.817564588494096e-05,0.0,0.00019915469894018814,0.0009864963244170023,0.0001520113738121525,9.957734947009407e-05,-2.698134402428296,-3.3084241559661645
SOCS1,0.0,0.00016319425560333846,1.962246378414331e-05,0.0,3.436544210112569e-05,0.0,8.159712780166923e-05,9.811231892071654e-06,1.7182721050562844e-05,-3.0560121737815114,-2.247559851265757
SOCS2-AS1,0.0,8.159712778554618e-05,0.0,0.0,0.0,0.0,4.079856389277309e-05,0.0,0.0,inf,inf
SOCS2,0.0029330336331288027,0.0007071751075069797,0.0002550920293360976,0.0002645269376548229,0.00652943400143665,0.0019251620897032342,0.0018201043703178913,0.0002598094834954602,0.004227298045569942,-2.8084951835920546,1.215714651826042
SOCS3,0.009155450782973328,0.0035222760161002613,0.000510184058729089,0.00044087822942470484,0.0013402522424837172,0.008607908653804428,0.006338863399536794,0.0004755311440768969,0.004974080448144073,-3.7366124426458507,-0.3497943375864547
SOCS4,0.007483347495406146,0.004596638198150446,0.009340292765007207,0.014284454632850042,0.004982989107362302,0.008430882255498057,0.006039992846778296,0.011812373698928624,0.00670693568143018,0.9676801576670456,0.15110692592276423
SOCS5,0.0033716181024108075,0.004188652559948252,0.004159962324627922,0.006260470856299625,0.006391972233286178,0.00404947887850241,0.0037801353311795296,0.0052102165904637735,0.005220725555894294,0.46290546232618707,0.465812436064204
SOCS6,0.007592993612243428,0.005861393678673243,0.014010439150355504,0.009699321047343506,0.012096635622644613,0.009869221746743696,0.0067271936454583355,0.011854880098849505,0.010982928684694155,0.817404378827033,0.7071861191336645
SOCS7,0.006825470792449577,0.003794266441568391,0.012734979001399263,0.005731416982521163,0.005945221484415606,0.0031422185821758882,0.0053098686170089835,0.009233197991960214,0.0045437200332957475,0.7981542587710654,-0.2248022204065328
SOD1,0.08382445656177887,0.07693249198344715,0.11359444291106545,0.11260029978945528,0.17804735558985268,0.1158637781788068,0.080378474272613,0.11309737135026036,0.14695556688432976,0.49268430024723653,0.8704989135155158
SOD2,0.018146432388757856,0.014129902628704956,0.022801302929520484,0.02292566792753268,0.038076909857065355,0.021331681084919896,0.016138167508731406,0.02286348542852658,0.029704295470992625,0.502568582562747,0.8801948012951416
SOD3,0.010388969601258504,0.00549420660477496,0.016600604370545145,0.01595979190364313,0.03305955532751159,0.013962957225935225,0.007941588103016732,0.016280198137094137,0.02351125627672341,1.0356188165839553,1.5658521872069713
SOGA1,0.0023299799905237505,0.0008159712778554618,0.0035320434828526107,0.003967904064822343,0.002268119179563403,0.001814520590205489,0.001572975634189606,0.003749973773837477,0.002041319884884446,1.253384182681387,0.3760059543106226
SOHLH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SON,0.04174775910949926,0.032557253979161434,0.058180605162797515,0.05660876465506973,0.08213340663661471,0.04633665994248469,0.037152506544330346,0.057394684908933624,0.0642350332895497,0.6274575934696673,0.7899007992632465
SORBS1,0.004577725391486664,0.0023391176625729817,0.004002982612761749,0.002028039855098445,0.0024055809480314134,0.003739682680353733,0.0034584215270298227,0.003015511233930097,0.003072631814192573,-0.19771111166762828,-0.17063881872634157
SORBS2,0.01271894958984938,0.011138007942106315,0.018150779009577806,0.012256414776986005,0.012405924603364713,0.008895576551608546,0.011928478765977846,0.015203596893281907,0.010650750577486628,0.350002610885856,-0.16345496511550284
SORBS3,0.0039746717469487354,0.0020535277156702152,0.0035124210202916845,0.0022925667927532678,0.006220145023891934,0.004580558075646578,0.0030140997313094753,0.002902493906522476,0.005400351549769256,-0.0544341156821128,0.8413261722849602
SORCS1,0.00010964611716587111,6.799760647989363e-05,0.00015697971035848722,0.0,0.0,0.0,8.882186182288237e-05,7.848985517924361e-05,0.0,-0.17840861481333617,inf
SORCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SORCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SORD,0.011951426770055527,0.007275743893364741,0.01558023625194909,0.018957763862710336,0.01890099316355759,0.011816512137013993,0.009613585331710134,0.017269000057329714,0.01535875265028579,0.8450380662599042,0.6759145720702311
SORL1,0.03026232832827068,0.03391720612262512,0.026863152935654395,0.024689180845231497,0.03522457817985075,0.028921687949575205,0.0320897672254479,0.025776166890442945,0.032073133064712975,-0.3160755844907823,-0.0007480341951732495
SORT1,0.030673501266410486,0.021201653702162447,0.03571288410819154,0.03500573140560328,0.026323928659560004,0.023478126176066177,0.02593757748428647,0.03535930775689741,0.02490102741781309,0.44704628962672827,-0.05883847196855401
SOS1,0.005920890326609122,0.007683729533179239,0.008182567402795288,0.008641213297234608,0.014089831265589534,0.008718550153302175,0.00680230992989418,0.00841189035001495,0.011404190709445854,0.3064053042304478,0.7454674250466531
SOS2,0.0050711329191873095,0.003345482239062286,0.006495035517302071,0.007318578608960494,0.009347400253284403,0.004624814674110646,0.004208307579124798,0.006906807063131282,0.006986107463697525,0.7147787705449815,0.7312486821578691
SOSTDC1,0.0011238727008680317,0.001210357395429171,0.0021192260897115664,0.0009699321047343507,0.00024055809480314137,0.002743909184874025,0.0011671150481486012,0.0015445790972229586,0.0014922336398385833,0.40426697119195687,0.35452665538122136
SOWAHA,0.009265096899810608,0.006704563999559209,0.008378792039783313,0.009170267171013071,0.008831918621926288,0.007767033258511585,0.00798483044968491,0.008774529605398193,0.008299475940218936,0.13606001221457978,0.05575846850610661
SOWAHB,0.0,0.00017679377687674491,0.0,0.0001763512917443622,0.0006185779579472779,0.0004425659975459714,8.839688843837246e-05,8.81756458721811e-05,0.0005305719777466246,-0.0036153495939944403,2.5854809884814833
SOWAHC,0.012609303473012095,0.01636022412302545,0.019681331186049544,0.020015871615371203,0.022509364583064406,0.015246398616994,0.014484763798018774,0.019848601400710375,0.018877881600029203,0.45450119492126223,0.38216072146787083
SOWAHD,0.00035634988068760514,0.0004079856388471157,9.811231897761037e-05,0.0,0.00024055809480314137,0.0,0.00038216775976736045,4.9056159488805185e-05,0.00012027904740157068,-2.961699877935719,-1.6678207285150088
SOX11,0.0,0.0,0.0,0.0,3.436544210112569e-05,0.0,0.0,0.0,1.7182721050562844e-05,0,inf
SOX12,0.002741152928663559,0.0036854702717036,0.002295828263854197,0.0061722952119458675,0.0013058868002873301,0.002168573388375769,0.0032133116001835794,0.004234061737900032,0.0017372300943315497,0.39798141765506634,-0.8872720379647643
SOX13,0.0185027822704119,0.01037643474982817,0.01552136886142162,0.024336478262712524,0.02518986906993707,0.011661614036827129,0.014439608510120036,0.01992892356206707,0.0184257415533821,0.4648321586783863,0.35169105440145704
SOX15,2.7411529286635586e-05,2.719904259518206e-05,0.0,0.0,0.0006873088423400523,2.2128299877298573e-05,2.7305285940908823e-05,0.0,0.00035471857110867545,inf,3.6994226939045736
SOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SOX21-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SOX21,0.0,0.0,0.0,0.0,0.0,4.4256599754597146e-05,0.0,0.0,2.2128299877298573e-05,0,inf
SOX30,0.0,4.079856388471157e-05,0.0,0.0,0.0,0.0,2.0399281942355786e-05,0.0,0.0,inf,inf
SOX4,0.06910446534544772,0.044701626505818576,0.08133511243548283,0.07177497574932115,0.07996838378427554,0.06773472593066332,0.056903045925633146,0.07655504409240199,0.07385155485746943,0.4279915581113291,0.376122415883426
SOX6,0.004029494805367377,0.0036310721859650523,0.0051999529057849036,0.0009699321047343507,0.0043644111490974856,0.0049788674729484405,0.0038302834956662145,0.003084942505259627,0.004671639311022963,-0.31220757432751634,0.2864777144616326
SOX7,0.00041117293929953384,5.439808519036412e-05,9.811231897761037e-05,0.0,0.00048111618947926737,0.0026996525864099565,0.000232785512244949,4.9056159488805185e-05,0.001590384387944612,-2.246495075109393,2.772302321957958
SOX8,0.0005482305857327118,0.0011423597889009083,0.0037086456572797103,0.0019398642092135039,0.00443314203158503,0.002434112986725348,0.0008452951873168101,0.002824254933246607,0.0034336275091551892,1.740343179236164,2.022206398600698
SOX9-AS1,0.00041117293929953384,0.00019039329815015137,0.0009026333344119552,0.00035270258353976386,0.0006185779579472779,0.0005974640968428149,0.0003007831187248426,0.0006276679589758595,0.0006080210273950463,1.0612779656152682,1.015397618858615
SOX9,0.2180861269846801,0.1433661535225421,0.2372944546668399,0.23930870290518927,0.24993986047544184,0.2591887765066984,0.1807261402536111,0.2383015787860146,0.25456431849107014,0.3989833167420002,0.4942250223161978
SP100,0.00367314492564621,0.005222216177694526,0.006043718849953858,0.005378714397450216,0.02690814117340566,0.01783540970390621,0.004447680551670368,0.005711216623702037,0.022371775438655934,0.3607449340986163,2.330554676781901
SP110,0.0006852882321658897,0.0011423597889009083,0.00035320434828526107,0.0005290538753096458,0.003195986115055397,0.011108406539338403,0.000913824010533399,0.0004411291117974534,0.0071521963271969,-1.0507153770166076,2.968398084258849
SP140L,0.0037005564548555302,0.001359952129759103,0.0029826144970103857,0.002997971959067204,0.012302828276458011,0.02265937908556799,0.0025302542923073164,0.002990293228038795,0.017481103681013,0.24100457792437127,2.7884419840485832
SP140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SP1,0.12167977851195735,0.07800685415582351,0.12793846394771421,0.10166651969053549,0.09979724389951958,0.15865991015516404,0.09984331633389043,0.11480249181912486,0.1292285770273418,0.20141619666386082,0.37218737664032064
SP2-AS1,0.0,0.00019039329815015137,0.0,0.0,0.0,0.0,9.519664907507568e-05,0.0,0.0,inf,inf
SP2,0.01302047641308478,0.008254909426984772,0.022683568145620853,0.012256414776986005,0.008144609781173926,0.008408753955153498,0.010637692920034775,0.01746999146130343,0.008276681868163712,0.715693606952568,-0.3620608856209866
SP3,0.012554480414593457,0.022466409177848333,0.022840547857487032,0.02821620667807716,0.040619952591664475,0.020468677389282493,0.017510444796220895,0.025528377267782097,0.030544314990473484,0.5438861033285021,0.8026881545901777
SP4,0.0013979879937343878,0.002311918621316012,0.004159962324627922,0.0019398642092135039,0.0038489295177393697,0.0005310791971441677,0.0018549533075252,0.003049913266920713,0.0021900043574417686,0.7173853439625206,0.2395508682507763
SP5,0.003810202571692812,0.0036718707502689627,0.005886739138087684,0.00590776827378065,0.00474243101230513,0.0042486335771533415,0.0037410366609808873,0.005897253705934167,0.004495532294729236,0.6566051578079608,0.26505384463906023
SP6,0.0003289383514782846,0.0008023717565820552,0.000961500725792832,0.0005290538753096458,0.0021306574110953927,4.4256599754597146e-05,0.0005656550540301699,0.0007452773005512389,0.0010874570054249949,0.3978547776349466,0.9429639159352913
SPA17,0.0034264411608294484,0.0036718707502689627,0.00510184058729089,0.003967904064822343,0.002783600811239058,0.003739682680353733,0.0035491559555492058,0.004534872326056616,0.003261641745796395,0.35358596385744434,-0.12187764297258476
SPACA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPACA4,0.0,0.0,3.9244927596733534e-05,0.0,0.0,0.0,0.0,1.9622463798366767e-05,0.0,inf,0
SPACA6P-AS,0.00021929223425442722,0.00025839090467841416,0.0002943369569043842,0.0008817564588494097,0.00048111618947926737,4.4256599754597146e-05,0.0002388415694664207,0.0005880467078768969,0.00026268639461693227,1.2998767971894667,0.13728752649725853
SPACA6,0.0,0.00019039329815015137,0.0,8.817564588494096e-05,0.0004467507476004186,2.2128299877298573e-05,9.519664907507568e-05,4.408782294247048e-05,0.00023443952373885857,-1.1105305531137784,1.3002331150036004
SPACA9,0.0001644691757391423,0.0002447913834050076,0.00011773478276175368,0.0007935808129644686,0.0015120794528305766,4.4256599754597146e-05,0.00020463027957207496,0.0004556577978631112,0.0007781680262925869,1.1549311176532766,1.9270620639519314
SPAG16,0.002494449165779674,0.0013463526084856964,0.004944860875424717,0.003879728417916614,0.006941819305888066,0.002743909184874025,0.001920400887132685,0.0044122946466706656,0.004842864245381046,1.2001216276746816,1.334453054478381
SPAG1,0.047449357192769444,0.05121579720368056,0.10507829361344281,0.06921788201712668,0.11825148630150506,0.05908256067394472,0.049332577198225,0.08714808781528474,0.08866702348772489,0.8209283518188457,0.8458569881420701
SPAG4,0.002055864696497669,0.0028966980365561813,0.001373572465743439,0.002557093729642499,0.004123853054040313,0.0030094487845586334,0.0024762813665269254,0.001965333097692969,0.0035666509192994736,-0.33340139880534375,0.5263947715237165
SPAG5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPAG5,0.002384803048942392,0.0010063645760056133,0.0033161963804589673,0.001763512917443622,0.0048111618947926735,0.0010400300943887864,0.0016955838124740026,0.002539854648951295,0.00292559599459073,0.5829638383250058,0.7869484582686482
SPAG6,0.0,1.3599521289529509e-05,0.0,0.0,0.0,0.0,6.799760644764754e-06,0.0,0.0,inf,inf
SPAG7,0.023217565309878042,0.0233367785528897,0.02684353047024878,0.03809187900902424,0.03721777381009413,0.025336903360508138,0.023277171931383872,0.03246770473963651,0.031277338585301136,0.4800896107336115,0.42620196962399487
SPAG8,0.0,0.0,0.0001373572465743439,0.0,0.0,0.0,0.0,6.867862328717195e-05,0.0,inf,0
SPAG9,0.002357391519733071,0.004555839633846535,0.005984851456581697,0.007054051670795277,0.005257912643663246,0.0037618109806982925,0.003456615576789803,0.006519451563688487,0.004509861812180769,0.9153904406343083,0.3837230631896909
SPAST,0.015980921575422906,0.009111679269305374,0.016718339151600085,0.008905740232847854,0.017045259288763142,0.014206368523050223,0.01254630042236414,0.01281203969222397,0.015625813905906682,0.03023815911481988,0.3166693241248013
SPATA12,0.00010964611716587111,0.0,3.9244927596733534e-05,0.0,0.0007560397264152883,0.00030979619837118204,5.4823058582935554e-05,1.9622463798366767e-05,0.0005329179623932351,-1.4822766206307019,3.2810587374222813
SPATA13,0.007510759024615467,0.0027879018666913903,0.006710882616851021,0.006965876023889547,0.00821334066366147,0.004115863777311038,0.005149330445653429,0.0068383793203702845,0.006164602220486254,0.40926959580660166,0.2596229512093303
SPATA17,0.00024670376365703537,0.0005303813306302347,0.0002550920293360976,0.0,0.0006529434001436651,0.0,0.00038854254714363505,0.0001275460146680488,0.00032647170007183253,-1.6070547679662568,-0.2511146504613023
SPATA18,0.0029330336331288027,0.0035630745804041716,0.010556885520591287,0.007230402962054764,0.007629128149815811,0.006107410768270454,0.0032480541067664874,0.008893644241323027,0.006868269459043132,1.4531990305084024,1.0803709754726563
SPATA1,0.0,0.0,9.811231897761037e-05,8.817564588494096e-05,0.0,2.2128299877298573e-05,0.0,9.314398243127567e-05,1.1064149938649287e-05,inf,inf
SPATA20,0.004687371508323946,0.005902192242977154,0.007986342765807264,0.005026011814931241,0.0061514141382290055,0.005886127769274964,0.0052947818756505505,0.006506177290369252,0.006018770953751985,0.297238883661286,0.1848976635275437
SPATA24,0.0,2.719904259518206e-05,0.00023546956552350737,0.0,0.0,0.0,1.359952129759103e-05,0.00011773478276175368,0.0,3.1139128286430324,inf
SPATA25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPATA2L,0.0033442065732014873,0.003304683674758375,0.007848985516502016,0.004673309232412265,0.008522629644381571,0.007435108760018348,0.003324445123979931,0.0062611473744571405,0.00797886920219996,0.9133134961097095,1.2630707327594943
SPATA2,0.00783969737706019,0.010077245281490768,0.010007456534749064,0.013755400756519607,0.01591119969914021,0.018963952997003174,0.00895847132927548,0.011881428645634335,0.017437576348071693,0.40738384160118607,0.9608750562308208
SPATA3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPATA33,0.0010416381130467826,0.0014551487788341786,0.003276951452492424,0.003703377126657126,0.0028866971375106814,0.002566882786567652,0.0012483934459404807,0.003490164289574775,0.0027267899620391665,1.483222260558635,1.127130889015138
SPATA41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPATA45,0.0,0.0,0.0,0.0,0.0,0.0001548980991633405,0.0,0.0,7.744904958167025e-05,0,inf
SPATA5L1,0.0007126997615684978,0.0012375564381372143,0.0011969702916008085,0.0016753372718138783,0.001958830200430995,0.0015711092915329542,0.000975128099852856,0.0014361537817073433,0.0017649697459819747,0.5585465803308475,0.8559797946842304
SPATA5,0.0001644691757391423,0.0011423597889009083,0.0019033789881713306,0.003438850188491909,0.0021306574110953927,0.001903033789803685,0.0006534144823200252,0.00267111458833162,0.002016845600449539,2.0313715313487224,1.6260303064781445
SPATA6L,0.0003289383514782846,0.00033998803248008335,3.9244927596733534e-05,0.0006172295211945867,0.0024743118321066495,0.0011285432939869826,0.000334463191979184,0.0003282372243956601,0.0018014275630468162,-0.02710858968655585,2.4292212862902915
